SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,06114,Evergreen (Clark),146,44,2,2,0,3,7,21,169,153,2,90.5,8.3,1.2
2012-13,17210,Federal Way,334,65,5,4,8,20,26,46,353,282,8,79.9,17.8,2.3
2012-13,37502,Ferndale,12,4,0,0,0,3,0,2,14,11,0,78.6,21.4,0.0
2012-13,27417,Fife,26,5,0,0,0,5,2,6,25,18,0,72.0,28.0,0.0
2012-13,03053,Finley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,27402,Franklin Pierce,72,34,1,0,0,7,7,21,85,68,2,80.0,17.6,2.4
2012-13,32358,Freeman,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,38302,Garfield,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,20401,Glenwood,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,20404,Goldendale,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2012-13,13301,Grand Coulee Dam,0,2,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2012-13,39200,Grandview,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2012-13,39204,Granger,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,31332,Granite Falls,7,1,0,0,0,0,0,1,7,6,1,85.7,0.0,14.3
2012-13,22204,Harrington,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,39203,Highland,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,17401,Highline,252,48,6,9,10,10,8,28,272,211,18,77.6,15.8,6.6
2012-13,06098,Hockinson,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,14028,Hoquiam,4,2,0,0,0,0,0,2,4,4,0,100.0,0.0,0.0
2012-13,10070,Inchelium,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,17411,Issaquah,184,16,1,0,0,1,0,13,187,185,0,98.9,1.1,0.0
2012-13,11056,Kahlotus,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,08402,Kalama,1,1,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,08458,Kelso,8,2,0,0,0,0,0,1,9,8,1,88.9,0.0,11.1
2012-13,03017,Kennewick,26,12,1,0,1,1,1,6,32,27,1,84.4,12.5,3.1
2012-13,17415,Kent,365,62,6,6,8,16,6,56,371,317,12,85.4,11.3,3.2
2012-13,33212,Kettle Falls,0,4,0,0,0,0,0,4,0,0,0,n/a,n/a,n/a
2012-13,03052,Kiona-Benton City,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2012-13,19403,Kittitas,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2012-13,20402,Klickitat,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
