SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2011-12,06114,Evergreen (Clark),942,365,7,18,18,105,74,338,969,739,8,76.3,22.9,0.8
2011-12,17210,Federal Way,903,402,9,26,48,46,65,442,863,633,36,73.3,22.5,4.2
2011-12,37502,Ferndale,212,62,1,7,11,20,18,69,205,139,9,67.8,27.8,4.4
2011-12,27417,Fife,150,80,0,2,6,20,15,82,148,100,5,67.6,29.1,3.4
2011-12,03053,Finley,41,20,1,1,0,0,2,18,43,39,0,90.7,9.3,0.0
2011-12,27402,Franklin Pierce,328,227,4,13,10,26,12,250,305,219,21,71.8,21.3,6.9
2011-12,32358,Freeman,34,9,0,0,0,1,0,12,31,30,0,96.8,3.2,0.0
2011-12,38302,Garfield,2,2,1,0,0,0,0,1,3,2,0,66.7,33.3,0.0
2011-12,20401,Glenwood,2,1,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2011-12,20404,Goldendale,53,23,0,2,4,3,1,22,54,44,0,81.5,18.5,0.0
2011-12,13301,Grand Coulee Dam,27,12,0,0,1,1,5,14,25,17,1,68.0,28.0,4.0
2011-12,39200,Grandview,124,51,0,1,9,14,11,47,128,86,7,67.2,27.3,5.5
2011-12,39204,Granger,55,12,1,1,3,5,2,22,45,33,0,73.3,26.7,0.0
2011-12,31332,Granite Falls,108,59,0,3,0,7,6,48,119,86,17,72.3,13.4,14.3
2011-12,22204,Harrington,6,1,0,0,0,0,0,1,6,6,0,100.0,0.0,0.0
2011-12,39203,Highland,47,14,0,0,2,1,1,20,41,36,1,87.8,9.8,2.4
2011-12,17401,Highline,682,391,10,30,43,77,56,335,738,475,47,64.4,29.3,6.4
2011-12,06098,Hockinson,89,18,0,0,0,1,1,24,83,80,1,96.4,2.4,1.2
2011-12,14028,Hoquiam,83,65,0,0,7,8,3,79,69,49,2,71.0,26.1,2.9
2011-12,10070,Inchelium,7,4,0,0,1,0,0,3,8,7,0,87.5,12.5,0.0
2011-12,17411,Issaquah,602,164,1,4,8,17,10,170,596,548,8,91.9,6.7,1.3
2011-12,11056,Kahlotus,2,1,0,0,0,0,0,3,0,0,0,n/a,n/a,n/a
2011-12,08402,Kalama,40,13,0,0,0,0,0,14,39,38,1,97.4,0.0,2.6
2011-12,08458,Kelso,235,93,2,0,6,17,14,91,237,182,16,76.8,16.5,6.8
2011-12,03017,Kennewick,616,279,8,13,34,37,28,264,631,470,41,74.5,19.0,6.5
2011-12,17415,Kent,1184,437,19,45,46,53,75,573,1048,780,30,74.4,22.7,2.9
2011-12,33212,Kettle Falls,35,30,0,0,1,3,2,19,46,39,1,84.8,13.0,2.2
2011-12,03052,Kiona-Benton City,58,30,1,0,2,4,1,28,60,51,1,85.0,13.3,1.7
2011-12,19403,Kittitas,44,57,5,7,1,3,0,59,42,26,0,61.9,38.1,0.0
2011-12,20402,Klickitat,6,4,0,1,1,0,0,3,7,5,0,71.4,28.6,0.0
2011-12,06101,La Center,50,17,0,1,2,2,0,15,52,45,2,86.5,9.6,3.8
2011-12,29311,La Conner,23,11,0,1,0,2,1,9,25,20,1,80.0,16.0,4.0
2011-12,38126,LaCrosse,5,4,0,0,0,0,0,5,4,4,0,100.0,0.0,0.0
2011-12,04129,Lake Chelan,67,37,1,1,1,0,4,50,54,47,0,87.0,13.0,0.0
2011-12,14097,Lake Quinault,12,4,0,0,1,2,1,6,10,6,0,60.0,40.0,0.0
2011-12,31004,Lake Stevens,301,108,6,6,12,13,4,139,270,225,4,83.3,15.2,1.5
2011-12,17414,Lake Washington,900,219,4,2,13,30,18,295,824,751,6,91.1,8.1,0.7
2011-12,31306,Lakewood,108,40,1,1,3,4,7,58,90,71,3,78.9,17.8,3.3
2011-12,32362,Liberty,31,6,0,0,1,0,0,9,28,27,0,96.4,3.6,0.0
2011-12,01158,Lind,7,5,0,0,0,0,0,7,5,5,0,100.0,0.0,0.0
2011-12,08122,Longview,267,119,2,13,8,24,12,120,266,187,20,70.3,22.2,7.5
2011-12,28144,Lopez,6,2,0,0,0,0,0,1,7,7,0,100.0,0.0,0.0
2011-12,20406,Lyle,13,6,0,1,0,0,1,8,11,9,0,81.8,18.2,0.0
2011-12,37504,Lynden,110,48,0,2,5,6,3,40,118,101,1,85.6,13.6,0.8
2011-12,39120,Mabton,31,23,0,0,4,2,0,25,29,18,5,62.1,20.7,17.2
