SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,14005,Aberdeen,13,0,0,0,0,3,1,2,11,5,2,45.5,36.4,18.2
2013-14,21226,Adna,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,29103,Anacortes,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,31016,Arlington,3,1,0,1,0,0,0,1,3,2,0,66.7,33.3,0.0
2013-14,02420,Asotin-Anatone,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,17408,Auburn,22,2,0,0,3,2,4,5,19,9,1,47.4,47.4,5.3
2013-14,18303,Bainbridge Island,1,1,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2013-14,06119,Battle Ground,2,0,0,0,0,0,1,0,2,1,0,50.0,50.0,0.0
2013-14,17405,Bellevue,2,1,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,37501,Bellingham,8,1,0,0,0,1,0,2,7,6,0,85.7,14.3,0.0
2013-14,27403,Bethel,40,4,0,1,2,0,3,11,33,25,2,75.8,18.2,6.1
2013-14,20203,Bickleton,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,37503,Blaine,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,18100,Bremerton,10,1,0,0,0,1,1,3,8,6,0,75.0,25.0,0.0
2013-14,24111,Brewster,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,09075,Bridgeport,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,29100,Burlington-Edison,4,0,0,0,0,0,0,1,3,2,1,66.7,0.0,33.3
2013-14,06117,Camas,2,1,0,0,0,0,0,2,1,1,0,100.0,0.0,0.0
2013-14,05401,Cape Flattery,11,2,0,0,0,1,0,1,12,11,0,91.7,8.3,0.0
2013-14,04228,Cascade,0,1,0,0,1,0,0,0,1,0,0,0.0,100.0,0.0
2013-14,04222,Cashmere,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,08401,Castle Rock,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,18401,Central Kitsap,8,1,0,2,1,1,1,1,8,3,0,37.5,62.5,0.0
2013-14,32356,Central Valley,7,2,0,0,1,0,0,1,8,6,1,75.0,12.5,12.5
2013-14,21401,Centralia,4,0,0,0,0,0,2,2,2,0,0,0.0,100.0,0.0
2013-14,21302,Chehalis,2,0,0,0,0,0,1,0,2,1,0,50.0,50.0,0.0
2013-14,32360,Cheney,2,0,0,0,0,1,0,0,2,1,0,50.0,50.0,0.0
2013-14,33036,Chewelah,2,1,0,0,0,1,0,1,2,1,0,50.0,50.0,0.0
2013-14,16049,Chimacum,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,02250,Clarkston,3,4,0,0,1,0,0,1,6,3,2,50.0,16.7,33.3
2013-14,19404,Cle Elum-Roslyn,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,27400,Clover Park,5,2,0,0,0,0,0,4,3,2,1,66.7,0.0,33.3
2013-14,38300,Colfax,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,38306,Colton,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,33206,Columbia (Stevens),2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2013-14,36400,Columbia (Walla Walla),0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,33115,Colville,3,1,1,0,1,0,0,2,2,0,0,0.0,100.0,0.0
2013-14,29011,Concrete,2,0,0,0,1,1,0,0,2,0,0,0.0,100.0,0.0
2013-14,13151,Coulee-Hartline,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,15204,Coupeville,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,05313,Crescent,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,22073,Creston,,,,,,,,,,,,n/a,n/a,n/a
2013-14,10050,Curlew,1,0,0,0,0,1,0,0,1,0,0,0.0,100.0,0.0
2013-14,26059,Cusick,6,2,0,0,0,0,0,1,7,7,0,100.0,0.0,0.0
2013-14,31330,Darrington,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2013-14,22207,Davenport,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,07002,Dayton,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,32414,Deer Park,2,1,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,32361,East Valley (Spokane),0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,39090,East Valley (Yakima),2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2013-14,09206,Eastmont,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,19028,Easton,,,,,,,,,,,,n/a,n/a,n/a
2013-14,27404,Eatonville,3,1,2,0,0,0,0,1,3,1,0,33.3,66.7,0.0
2013-14,31015,Edmonds,16,3,0,0,0,2,4,4,15,8,1,53.3,40.0,6.7
2013-14,32801,Educational Service District 101,2,0,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2013-14,19401,Ellensburg,4,0,0,0,0,0,0,0,4,4,0,100.0,0.0,0.0
2013-14,14068,Elma,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,04127,Entiat,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,100.0
2013-14,17216,Enumclaw,13,1,0,0,1,0,0,2,12,11,0,91.7,8.3,0.0
2013-14,13165,Ephrata,1,1,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2013-14,31002,Everett,13,3,0,0,2,0,0,6,10,5,3,50.0,20.0,30.0
2013-14,06114,Evergreen (Clark),20,7,0,0,1,3,3,9,18,11,0,61.1,38.9,0.0
2013-14,17210,Federal Way,14,1,0,2,0,0,0,2,13,11,0,84.6,15.4,0.0
2013-14,37502,Ferndale,20,2,2,1,2,1,4,5,17,6,1,35.3,58.8,5.9
2013-14,27417,Fife,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,03053,Finley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,27402,Franklin Pierce,7,1,0,0,0,0,1,2,6,5,0,83.3,16.7,0.0
2013-14,32358,Freeman,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2013-14,38302,Garfield,,,,,,,,,,,,n/a,n/a,n/a
2013-14,20401,Glenwood,,,,,,,,,,,,n/a,n/a,n/a
2013-14,20404,Goldendale,2,2,0,0,0,1,0,1,3,2,0,66.7,33.3,0.0
2013-14,13301,Grand Coulee Dam,22,1,0,0,2,3,0,3,20,14,1,70.0,25.0,5.0
2013-14,39200,Grandview,0,1,0,0,0,0,1,0,1,0,0,0.0,100.0,0.0
2013-14,39204,Granger,3,0,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
