SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,03017,Kennewick,113,9,1,0,8,11,8,9,113,78,7,69.0,24.8,6.2
2013-14,17415,Kent,155,31,2,2,3,13,6,27,159,112,21,70.4,16.4,13.2
2013-14,33212,Kettle Falls,13,2,0,0,0,0,2,1,14,10,2,71.4,14.3,14.3
2013-14,03052,Kiona-Benton City,15,3,0,1,0,1,2,3,15,11,0,73.3,26.7,0.0
2013-14,19403,Kittitas,7,0,0,0,0,2,0,0,7,4,1,57.1,28.6,14.3
2013-14,20402,Klickitat,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06101,La Center,9,7,0,1,0,0,1,2,14,12,0,85.7,14.3,0.0
2013-14,29311,La Conner,8,1,0,0,0,1,0,1,8,7,0,87.5,12.5,0.0
2013-14,38126,LaCrosse,1,0,0,0,0,1,0,0,1,0,0,0.0,100.0,0.0
2013-14,04129,Lake Chelan,11,1,0,0,0,1,1,1,11,9,0,81.8,18.2,0.0
2013-14,14097,Lake Quinault,3,0,0,0,0,1,0,0,3,2,0,66.7,33.3,0.0
2013-14,31004,Lake Stevens,58,4,1,0,1,4,2,8,54,45,1,83.3,14.8,1.9
2013-14,17937,Lake Washington Institute of Technology,23,1,0,0,0,3,4,0,24,4,13,16.7,29.2,54.2
2013-14,17414,Lake Washington,200,20,0,0,4,4,7,37,183,145,23,79.2,8.2,12.6
2013-14,31306,Lakewood,20,3,0,1,0,3,5,5,18,7,2,38.9,50.0,11.1
2013-14,32362,Liberty,7,0,0,0,0,0,0,1,6,4,2,66.7,0.0,33.3
2013-14,01158,Lind,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2013-14,08122,Longview,60,10,0,2,2,4,6,28,42,24,4,57.1,33.3,9.5
2013-14,28144,Lopez,2,1,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,20406,Lyle,6,1,0,0,0,0,0,2,5,4,1,80.0,0.0,20.0
2013-14,37504,Lynden,31,7,0,3,0,1,2,4,34,18,10,52.9,17.6,29.4
2013-14,39120,Mabton,5,2,0,1,0,0,0,2,5,2,2,40.0,20.0,40.0
2013-14,04019,Manson,6,1,0,0,1,0,0,0,7,6,0,85.7,14.3,0.0
2013-14,23311,Mary M Knight,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,33207,Mary Walker,13,1,0,0,0,0,0,2,12,12,0,100.0,0.0,0.0
2013-14,31025,Marysville,103,7,0,1,8,16,9,15,95,48,13,50.5,35.8,13.7
2013-14,32354,Mead,70,10,0,2,2,3,3,9,71,52,9,73.2,14.1,12.7
2013-14,32326,Medical Lake,15,2,0,0,0,0,1,2,15,13,1,86.7,6.7,6.7
2013-14,17400,Mercer Island,28,5,0,0,0,4,1,1,32,27,0,84.4,15.6,0.0
2013-14,37505,Meridian,26,0,0,1,2,1,1,2,24,19,0,79.2,20.8,0.0
2013-14,24350,Methow Valley,5,0,0,0,0,0,0,1,4,4,0,100.0,0.0,0.0
2013-14,30031,Mill A,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31103,Monroe,60,3,0,1,1,8,3,2,61,41,7,67.2,21.3,11.5
2013-14,14066,Montesano,10,2,0,0,2,1,0,2,10,7,0,70.0,30.0,0.0
2013-14,21214,Morton,2,0,0,0,1,0,0,0,2,1,0,50.0,50.0,0.0
2013-14,13161,Moses Lake,36,18,0,1,5,6,5,3,51,28,6,54.9,33.3,11.8
2013-14,21206,Mossyrock,6,1,0,0,1,1,0,0,7,5,0,71.4,28.6,0.0
2013-14,39209,Mount Adams,6,2,0,0,0,0,2,0,8,5,1,62.5,25.0,12.5
2013-14,37507,Mount Baker,20,0,0,0,0,4,1,4,16,8,3,50.0,31.3,18.8
2013-14,29320,Mount Vernon,73,7,1,2,2,6,7,14,66,38,10,57.6,27.3,15.2
2013-14,31006,Mukilteo,83,8,0,0,7,4,7,11,80,56,6,70.0,22.5,7.5
2013-14,39003,Naches Valley,12,0,0,0,0,0,0,0,12,12,0,100.0,0.0,0.0
2013-14,21014,Napavine,4,1,0,0,1,0,0,0,5,4,0,80.0,20.0,0.0
2013-14,25155,Naselle-Grays River Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,26056,Newport,9,1,0,0,0,1,0,0,10,9,0,90.0,10.0,0.0
2013-14,32325,Nine Mile Falls,8,0,0,0,0,0,0,1,7,7,0,100.0,0.0,0.0
2013-14,37506,Nooksack Valley,13,0,1,0,0,1,0,0,13,10,1,76.9,15.4,7.7
2013-14,14064,North Beach,3,2,0,0,0,0,0,2,3,3,0,100.0,0.0,0.0
2013-14,11051,North Franklin,24,2,0,0,0,2,1,3,23,18,2,78.3,13.0,8.7
2013-14,18400,North Kitsap,50,2,0,1,1,7,8,3,49,28,4,57.1,34.7,8.2
2013-14,23403,North Mason,36,3,0,0,0,0,3,5,34,26,5,76.5,8.8,14.7
2013-14,34003,North Thurston,123,18,0,2,5,13,9,18,123,80,14,65.0,23.6,11.4
2013-14,33211,Northport,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2013-14,17417,Northshore,187,7,0,0,1,11,5,25,169,127,25,75.1,10.1,14.8
2013-14,15201,Oak Harbor,45,11,1,0,0,4,3,13,43,27,8,62.8,18.6,18.6
2013-14,38324,Oakesdale,,,,,,,,,,,,n/a,n/a,n/a
2013-14,14400,Oakville,3,1,0,0,0,0,1,0,4,3,0,75.0,25.0,0.0
2013-14,25101,Ocean Beach,13,0,0,0,0,1,1,1,12,8,2,66.7,16.7,16.7
2013-14,14172,Ocosta,10,0,0,1,0,1,0,0,10,8,0,80.0,20.0,0.0
2013-14,22105,Odessa,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2013-14,24105,Okanogan,9,2,0,0,0,0,1,2,9,8,0,88.9,11.1,0.0
2013-14,34111,Olympia,75,7,0,0,2,7,1,17,65,45,10,69.2,15.4,15.4
2013-14,24019,Omak,22,0,1,0,0,1,3,2,20,12,3,60.0,25.0,15.0
2013-14,21300,Onalaska,12,2,0,0,0,2,2,3,11,7,0,63.6,36.4,0.0
2013-14,28137,Orcas Island,5,0,0,0,0,0,0,2,3,3,0,100.0,0.0,0.0
2013-14,24410,Oroville,7,0,0,0,1,1,0,0,7,5,0,71.4,28.6,0.0
2013-14,27344,Orting,22,2,0,0,0,2,1,0,24,21,0,87.5,12.5,0.0
2013-14,01147,Othello,13,1,0,0,0,2,1,3,11,5,3,45.5,27.3,27.3
2013-14,38301,Palouse,2,1,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2013-14,11001,Pasco,108,19,0,3,1,10,17,11,116,74,11,63.8,26.7,9.5
2013-14,24122,Pateros,2,1,0,0,0,0,0,0,3,2,1,66.7,0.0,33.3
2013-14,21301,Pe Ell,,,,,,,,,,,,n/a,n/a,n/a
