SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,14005,Aberdeen,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,21226,Adna,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,29103,Anacortes,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,31016,Arlington,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,02420,Asotin-Anatone,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,17408,Auburn,10,8,0,0,2,1,1,3,15,10,1,66.7,26.7,6.7
2013-14,18303,Bainbridge Island,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,06119,Battle Ground,1,1,0,0,0,1,0,0,2,1,0,50.0,50.0,0.0
2013-14,17405,Bellevue,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2013-14,37501,Bellingham,1,1,0,0,1,0,0,0,2,1,0,50.0,50.0,0.0
2013-14,27403,Bethel,19,12,0,0,1,1,1,13,18,14,1,77.8,16.7,5.6
2013-14,20203,Bickleton,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,37503,Blaine,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,18100,Bremerton,7,0,0,0,1,0,1,1,6,4,0,66.7,33.3,0.0
2013-14,24111,Brewster,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,09075,Bridgeport,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,29100,Burlington-Edison,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,06117,Camas,4,1,0,0,0,1,0,1,4,3,0,75.0,25.0,0.0
2013-14,05401,Cape Flattery,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
