SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,17411,Issaquah,880,96,0,1,9,22,3,100,876,839,2,95.8,4.0,0.2
2013-14,11056,Kahlotus,,,,,,,,,,,,n/a,n/a,n/a
2013-14,08402,Kalama,72,9,2,0,1,2,4,7,74,65,0,87.8,12.2,0.0
2013-14,08458,Kelso,310,43,0,1,7,16,11,60,293,258,0,88.1,11.9,0.0
2013-14,03017,Kennewick,767,135,3,3,29,49,33,92,810,674,19,83.2,14.4,2.3
2013-14,17415,Kent,855,146,4,12,19,32,13,133,868,770,18,88.7,9.2,2.1
2013-14,33212,Kettle Falls,64,16,0,0,1,1,5,15,65,54,4,83.1,10.8,6.2
2013-14,03052,Kiona-Benton City,75,13,0,1,3,5,5,14,74,60,0,81.1,18.9,0.0
2013-14,19403,Kittitas,35,8,1,0,0,2,0,3,40,36,1,90.0,7.5,2.5
2013-14,20402,Klickitat,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06101,La Center,84,30,1,2,3,0,1,12,102,94,1,92.2,6.9,1.0
2013-14,29311,La Conner,40,3,0,0,0,4,1,5,38,33,0,86.8,13.2,0.0
2013-14,38126,LaCrosse,12,1,0,0,0,12,0,1,12,0,0,0.0,100.0,0.0
2013-14,04129,Lake Chelan,60,7,0,1,2,0,3,6,61,55,0,90.2,9.8,0.0
2013-14,14097,Lake Quinault,13,1,0,0,0,5,0,0,14,9,0,64.3,35.7,0.0
2013-14,31004,Lake Stevens,398,47,1,1,4,15,2,36,409,384,2,93.9,5.6,0.5
2013-14,17937,Lake Washington Institute of Technology,86,11,0,0,0,13,17,0,97,16,51,16.5,30.9,52.6
2013-14,17414,Lake Washington,1143,139,1,1,3,42,10,152,1130,1053,20,93.2,5.0,1.8
2013-14,31306,Lakewood,138,17,1,3,2,6,7,21,134,111,4,82.8,14.2,3.0
2013-14,32362,Liberty,32,2,0,0,0,0,0,3,31,29,2,93.5,0.0,6.5
2013-14,01158,Lind,10,2,0,0,0,0,1,1,11,10,0,90.9,9.1,0.0
2013-14,08122,Longview,368,54,0,4,17,19,25,66,356,272,19,76.4,18.3,5.3
2013-14,28144,Lopez,18,8,0,0,0,0,0,5,21,19,2,90.5,0.0,9.5
2013-14,20406,Lyle,27,6,0,0,0,2,2,9,24,19,1,79.2,16.7,4.2
2013-14,37504,Lynden,157,20,0,6,0,3,6,18,159,136,8,85.5,9.4,5.0
2013-14,39120,Mabton,,,,,,,,,,,,n/a,n/a,n/a
2013-14,04019,Manson,8,2,0,0,0,2,0,0,10,8,0,80.0,20.0,0.0
2013-14,23311,Mary M Knight,14,0,0,0,0,0,0,1,13,13,0,100.0,0.0,0.0
2013-14,33207,Mary Walker,51,10,0,3,2,0,0,7,54,48,1,88.9,9.3,1.9
2013-14,31025,Marysville,490,41,0,5,13,40,22,60,471,372,19,79.0,17.0,4.0
2013-14,32354,Mead,692,85,1,5,12,17,12,94,683,624,12,91.4,6.9,1.8
2013-14,32326,Medical Lake,107,30,0,0,0,3,3,28,109,101,2,92.7,5.5,1.8
2013-14,17400,Mercer Island,291,44,0,1,2,5,4,33,302,290,0,96.0,4.0,0.0
2013-14,37505,Meridian,84,5,0,1,2,1,0,8,81,76,1,93.8,4.9,1.2
2013-14,24350,Methow Valley,40,7,0,0,0,1,1,4,43,41,0,95.3,4.7,0.0
2013-14,30031,Mill A,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31103,Monroe,319,28,0,3,4,13,14,42,305,265,6,86.9,11.1,2.0
2013-14,14066,Montesano,80,7,1,0,4,4,0,11,76,67,0,88.2,11.8,0.0
2013-14,21214,Morton,19,5,0,0,2,3,2,2,22,15,0,68.2,31.8,0.0
2013-14,13161,Moses Lake,268,73,1,8,16,21,7,53,288,230,5,79.9,18.4,1.7
2013-14,21206,Mossyrock,36,5,0,0,2,2,0,3,38,34,0,89.5,10.5,0.0
2013-14,39209,Mount Adams,4,1,1,0,1,0,1,0,5,2,0,40.0,60.0,0.0
2013-14,37507,Mount Baker,143,15,4,3,3,12,5,20,138,107,4,77.5,19.6,2.9
2013-14,29320,Mount Vernon,244,26,3,5,5,18,11,47,223,172,9,77.1,18.8,4.0
2013-14,31006,Mukilteo,531,66,6,3,12,21,20,76,521,451,8,86.6,11.9,1.5
2013-14,39003,Naches Valley,81,8,0,0,1,1,0,9,80,77,1,96.3,2.5,1.3
2013-14,21014,Napavine,59,4,0,0,2,4,2,5,58,50,0,86.2,13.8,0.0
2013-14,25155,Naselle-Grays River Valley,18,2,0,0,0,0,0,1,19,19,0,100.0,0.0,0.0
2013-14,26056,Newport,75,26,1,1,2,5,3,14,87,73,2,83.9,13.8,2.3
2013-14,32325,Nine Mile Falls,129,14,0,0,1,1,2,17,126,122,0,96.8,3.2,0.0
2013-14,37506,Nooksack Valley,88,9,1,0,1,4,4,13,84,72,2,85.7,11.9,2.4
2013-14,14064,North Beach,47,10,0,0,0,5,4,13,44,34,1,77.3,20.5,2.3
2013-14,11051,North Franklin,55,5,0,0,0,3,0,4,56,51,2,91.1,5.4,3.6
2013-14,18400,North Kitsap,392,62,1,0,11,30,15,63,391,327,7,83.6,14.6,1.8
2013-14,23403,North Mason,131,22,0,1,1,12,9,17,136,107,6,78.7,16.9,4.4
2013-14,34003,North Thurston,576,116,1,4,21,27,13,127,565,483,16,85.5,11.7,2.8
2013-14,33211,Northport,17,9,0,0,0,0,0,6,20,20,0,100.0,0.0,0.0
2013-14,17417,Northshore,1180,111,1,3,4,25,9,142,1149,1087,20,94.6,3.7,1.7
