SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2011-12,06114,Evergreen (Clark),74,37,0,2,0,5,6,26,85,72,0,84.7,15.3,0.0
2011-12,17210,Federal Way,68,39,1,0,3,3,4,33,74,59,4,79.7,14.9,5.4
2011-12,37502,Ferndale,16,3,0,0,0,1,2,3,16,12,1,75.0,18.8,6.3
2011-12,27417,Fife,23,6,0,0,0,0,0,8,21,21,0,100.0,0.0,0.0
2011-12,03053,Finley,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,27402,Franklin Pierce,30,27,0,0,0,2,5,33,24,17,0,70.8,29.2,0.0
2011-12,32358,Freeman,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,38302,Garfield,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,20401,Glenwood,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,20404,Goldendale,4,2,0,0,0,1,0,1,5,4,0,80.0,20.0,0.0
2011-12,13301,Grand Coulee Dam,5,4,0,0,0,0,0,2,7,6,1,85.7,0.0,14.3
2011-12,39200,Grandview,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,39204,Granger,3,1,0,0,1,0,0,0,4,3,0,75.0,25.0,0.0
2011-12,31332,Granite Falls,1,5,0,0,0,0,0,4,2,1,1,50.0,0.0,50.0
2011-12,22204,Harrington,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,39203,Highland,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,17401,Highline,81,40,0,0,0,7,7,25,96,76,6,79.2,14.6,6.3
2011-12,06098,Hockinson,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,14028,Hoquiam,5,10,0,0,1,0,0,12,3,2,0,66.7,33.3,0.0
2011-12,10070,Inchelium,4,0,0,0,0,0,0,1,3,3,0,100.0,0.0,0.0
2011-12,17411,Issaquah,23,11,0,0,0,1,0,11,23,22,0,95.7,4.3,0.0
2011-12,11056,Kahlotus,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,08402,Kalama,4,3,0,0,0,0,0,6,1,1,0,100.0,0.0,0.0
2011-12,08458,Kelso,15,6,0,0,0,1,0,9,12,11,0,91.7,8.3,0.0
2011-12,03017,Kennewick,8,6,0,0,0,1,1,6,8,6,0,75.0,25.0,0.0
2011-12,17415,Kent,108,45,1,5,4,5,13,59,94,61,5,64.9,29.8,5.3
2011-12,33212,Kettle Falls,1,1,0,0,0,0,1,1,1,0,0,0.0,100.0,0.0
2011-12,03052,Kiona-Benton City,1,3,0,0,0,0,0,4,0,0,0,n/a,n/a,n/a
2011-12,19403,Kittitas,1,3,0,0,0,0,0,4,0,0,0,n/a,n/a,n/a
2011-12,20402,Klickitat,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,06101,La Center,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,29311,La Conner,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,38126,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,04129,Lake Chelan,5,2,0,0,0,0,0,0,7,7,0,100.0,0.0,0.0
2011-12,14097,Lake Quinault,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,31004,Lake Stevens,30,4,1,0,0,1,0,9,25,23,0,92.0,8.0,0.0
2011-12,17414,Lake Washington,47,16,0,0,0,0,1,24,39,38,0,97.4,2.6,0.0
2011-12,31306,Lakewood,4,2,0,0,0,0,0,3,3,3,0,100.0,0.0,0.0
2011-12,32362,Liberty,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,01158,Lind,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,08122,Longview,48,12,0,0,1,3,2,12,48,38,4,79.2,12.5,8.3
2011-12,28144,Lopez,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,20406,Lyle,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,37504,Lynden,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2011-12,39120,Mabton,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,09207,Mansfield,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,04019,Manson,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,23311,Mary M Knight,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,33207,Mary Walker,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,31025,Marysville,83,25,0,0,1,8,5,17,91,76,1,83.5,15.4,1.1
2011-12,32354,Mead,37,19,0,0,0,0,1,17,39,36,2,92.3,2.6,5.1
2011-12,32326,Medical Lake,8,5,0,0,0,1,0,3,10,9,0,90.0,10.0,0.0
2011-12,17400,Mercer Island,3,1,0,0,0,0,0,0,4,4,0,100.0,0.0,0.0
2011-12,37505,Meridian,2,2,0,0,0,0,1,1,3,2,0,66.7,33.3,0.0
2011-12,24350,Methow Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,31103,Monroe,17,9,0,0,0,0,0,7,19,19,0,100.0,0.0,0.0
2011-12,14066,Montesano,9,1,0,0,0,0,0,3,7,7,0,100.0,0.0,0.0
2011-12,21214,Morton,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,13161,Moses Lake,8,5,0,0,0,1,2,2,11,6,2,54.5,27.3,18.2
2011-12,21206,Mossyrock,1,1,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2011-12,39209,Mount Adams,4,2,0,0,0,0,1,3,3,2,0,66.7,33.3,0.0
2011-12,37507,Mount Baker,2,4,0,0,0,2,0,2,4,2,0,50.0,50.0,0.0
2011-12,29320,Mount Vernon,5,4,0,0,1,1,0,3,6,3,1,50.0,33.3,16.7
2011-12,31006,Mukilteo,69,16,0,0,0,3,0,23,62,59,0,95.2,4.8,0.0
2011-12,39003,Naches Valley,2,1,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2011-12,21014,Napavine,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,25155,Naselle-Grays River Valley,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2011-12,26056,Newport,5,2,0,0,0,0,0,1,6,5,1,83.3,0.0,16.7
2011-12,32325,Nine Mile Falls,2,2,0,0,0,1,0,2,2,1,0,50.0,50.0,0.0
2011-12,37506,Nooksack Valley,9,1,0,0,0,1,0,3,7,6,0,85.7,14.3,0.0
2011-12,14064,North Beach,3,6,0,0,0,0,0,7,2,2,0,100.0,0.0,0.0
2011-12,11051,North Franklin,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,18400,North Kitsap,24,10,0,0,0,2,4,9,25,16,3,64.0,24.0,12.0
2011-12,23403,North Mason,24,7,0,0,0,2,0,9,22,19,1,86.4,9.1,4.5
2011-12,25200,North River,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,34003,North Thurston,70,26,0,0,1,4,5,29,67,57,0,85.1,14.9,0.0
2011-12,33211,Northport,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,17417,Northshore,50,14,0,2,1,1,0,14,50,45,1,90.0,8.0,2.0
2011-12,29801,Northwest Educational Service District 189,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,15201,Oak Harbor,3,3,0,0,0,0,0,4,2,2,0,100.0,0.0,0.0
2011-12,38324,Oakesdale,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,14400,Oakville,0,2,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2011-12,25101,Ocean Beach,3,1,0,0,0,0,0,2,2,2,0,100.0,0.0,0.0
2011-12,14172,Ocosta,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2011-12,22105,Odessa,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,24105,Okanogan,1,3,0,0,0,0,0,4,0,0,0,n/a,n/a,n/a
2011-12,34111,Olympia,23,16,0,0,1,1,0,13,26,23,1,88.5,7.7,3.8
2011-12,24019,Omak,2,3,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2011-12,21300,Onalaska,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2011-12,28137,Orcas Island,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,24410,Oroville,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,27344,Orting,7,4,0,0,0,0,0,5,6,6,0,100.0,0.0,0.0
2011-12,01147,Othello,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2011-12,38301,Palouse,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,11001,Pasco,7,5,0,0,0,0,0,11,1,1,0,100.0,0.0,0.0
2011-12,24122,Pateros,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2011-12,21301,Pe Ell,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,27401,Peninsula,13,6,0,0,2,0,0,7,12,9,1,75.0,16.7,8.3
2011-12,12110,Pomeroy,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,05121,Port Angeles,24,8,0,0,0,4,6,1,31,18,3,58.1,32.3,9.7
2011-12,16050,Port Townsend,2,1,0,0,0,0,1,1,2,1,0,50.0,50.0,0.0
2011-12,36402,Prescott,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,03116,Prosser,3,0,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2011-12,38267,Pullman,12,2,0,0,0,0,0,4,10,10,0,100.0,0.0,0.0
2011-12,27003,Puyallup,146,53,0,5,1,1,6,36,163,150,0,92.0,8.0,0.0
2011-12,16048,Quilcene,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,05402,Quillayute Valley,7,3,0,0,0,1,0,3,7,5,1,71.4,14.3,14.3
2011-12,13144,Quincy,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,34307,Rainier,2,3,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2011-12,25116,Raymond,1,2,0,0,0,0,0,3,0,0,0,n/a,n/a,n/a
2011-12,22009,Reardan-Edwall,1,1,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2011-12,17403,Renton,15,21,0,0,3,1,1,29,7,2,0,28.6,71.4,0.0
2011-12,10309,Republic,4,0,0,0,0,0,0,2,2,2,0,100.0,0.0,0.0
2011-12,03400,Richland,4,9,0,0,0,2,2,6,7,2,1,28.6,57.1,14.3
2011-12,06122,Ridgefield,2,3,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2011-12,01160,Ritzville,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,32416,Riverside,4,0,0,0,0,0,0,4,0,0,0,n/a,n/a,n/a
2011-12,17407,Riverview,4,0,0,0,0,0,0,1,3,3,0,100.0,0.0,0.0
2011-12,34401,Rochester,7,1,0,0,0,0,0,2,6,5,1,83.3,0.0,16.7
2011-12,38320,Rosalia,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,13160,Royal,1,1,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2011-12,28149,San Juan Island,3,1,0,0,0,0,0,0,4,4,0,100.0,0.0,0.0
2011-12,17001,Seattle,84,39,0,0,0,5,3,59,64,51,5,79.7,12.5,7.8
2011-12,29101,Sedro-Woolley,7,2,0,0,0,0,1,7,2,1,0,50.0,50.0,0.0
2011-12,39119,Selah,6,3,1,1,0,0,0,7,2,0,0,0.0,100.0,0.0
2011-12,26070,Selkirk,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,05323,Sequim,7,2,0,0,0,0,0,3,6,6,0,100.0,0.0,0.0
2011-12,23309,Shelton,15,11,0,0,0,1,3,8,18,12,2,66.7,22.2,11.1
2011-12,17412,Shoreline,75,9,0,0,0,1,1,11,73,70,1,95.9,2.7,1.4
2011-12,17404,Skykomish,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,31201,Snohomish,18,4,0,0,0,0,0,5,17,17,0,100.0,0.0,0.0
2011-12,17410,Snoqualmie Valley,2,7,0,0,0,0,1,5,4,2,1,50.0,25.0,25.0
2011-12,13156,Soap Lake,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,25118,South Bend,3,1,0,0,0,1,0,0,4,3,0,75.0,25.0,0.0
2011-12,18402,South Kitsap,20,14,1,0,0,1,1,20,14,10,1,71.4,21.4,7.1
2011-12,15206,South Whidbey,4,0,0,0,0,0,0,2,2,2,0,100.0,0.0,0.0
2011-12,32081,Spokane,117,43,0,3,2,6,8,37,123,95,9,77.2,15.4,7.3
2011-12,22008,Sprague,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,38322,St. John,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2011-12,31401,Stanwood-Camano,14,6,0,0,0,1,2,2,18,15,0,83.3,16.7,0.0
2011-12,27001,Steilacoom Historical,15,9,0,0,2,1,0,9,15,12,0,80.0,20.0,0.0
2011-12,30303,Stevenson-Carson,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2011-12,31311,Sultan,3,2,0,0,0,0,0,5,0,0,0,n/a,n/a,n/a
2011-12,33202,Summit Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,27320,Sumner,19,11,0,0,0,0,0,16,14,14,0,100.0,0.0,0.0
2011-12,39201,Sunnyside,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,27010,Tacoma,123,53,0,0,0,14,17,83,93,62,0,66.7,33.3,0.0
2011-12,14077,Taholah,2,4,0,0,0,0,2,0,6,4,0,66.7,33.3,0.0
2011-12,17409,Tahoma,19,7,0,0,0,2,0,6,20,18,0,90.0,10.0,0.0
2011-12,38265,Tekoa,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,34402,Tenino,2,4,0,0,0,1,0,3,3,2,0,66.7,33.3,0.0
2011-12,19400,Thorp,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,21237,Toledo,4,2,0,0,0,1,0,0,6,5,0,83.3,16.7,0.0
2011-12,24404,Tonasket,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,39202,Toppenish,1,1,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2011-12,36300,Touchet,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,08130,Toutle Lake,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2011-12,20400,Trout Lake,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,17406,Tukwila,7,6,0,1,0,0,1,10,3,1,0,33.3,66.7,0.0
2011-12,34033,Tumwater,7,6,0,0,0,1,0,5,8,7,0,87.5,12.5,0.0
2011-12,27083,University Place,59,23,0,0,0,4,2,23,59,53,0,89.8,10.2,0.0
2011-12,33070,Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,06037,Vancouver,42,31,0,0,2,2,5,35,38,29,0,76.3,23.7,0.0
2011-12,17402,Vashon Island,5,2,0,0,0,1,0,1,6,5,0,83.3,16.7,0.0
2011-12,34975,WA State Center for Childhood Deafness and Hearing Loss,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,35200,Wahkiakum,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,13073,Wahluke,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,36401,Waitsburg,2,0,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2011-12,36140,Walla Walla,11,5,0,0,0,1,1,2,14,10,2,71.4,14.3,14.3
2011-12,39207,Wapato,10,3,0,0,0,1,1,2,11,9,0,81.8,18.2,0.0
2011-12,13146,Warden,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2011-12,34974,Washington State School for the Blind,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,06112,Washougal,13,6,0,0,0,1,0,5,14,13,0,92.9,7.1,0.0
2011-12,01109,Washtucna,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,09209,Waterville,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,33049,Wellpinit,3,0,0,0,0,0,0,2,1,1,0,100.0,0.0,0.0
2011-12,04246,Wenatchee,15,7,0,0,0,2,0,7,15,13,0,86.7,13.3,0.0
2011-12,32363,West Valley (Spokane),17,5,0,0,0,0,0,10,12,12,0,100.0,0.0,0.0
2011-12,39208,West Valley (Yakima),3,2,0,1,0,1,0,1,4,2,0,50.0,50.0,0.0
2011-12,21303,White Pass,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,27416,White River,20,3,0,0,0,0,1,6,17,16,0,94.1,5.9,0.0
2011-12,20405,White Salmon Valley,8,1,0,0,0,0,0,1,8,8,0,100.0,0.0,0.0
2011-12,22200,Wilbur,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2011-12,25160,Willapa Valley,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,13167,Wilson Creek,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,21232,Winlock,1,2,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2011-12,14117,Wishkah Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,20094,Wishram,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,08404,Woodland,3,3,0,0,0,0,0,2,4,4,0,100.0,0.0,0.0
2011-12,39007,Yakima,10,14,0,0,0,1,3,8,16,11,1,68.8,25.0,6.3
2011-12,34002,Yelm,24,13,0,1,1,2,1,11,26,18,3,69.2,19.2,11.5
2011-12,39205,Zillah,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
