SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,06114,Evergreen (Clark),968,183,6,19,62,55,27,142,1009,818,27,81.1,16.7,2.7
2012-13,17210,Federal Way,927,168,23,31,94,66,47,163,932,653,47,70.1,28.0,5.0
2012-13,37502,Ferndale,191,26,9,8,24,12,5,27,190,131,5,68.9,30.5,2.6
2012-13,27417,Fife,136,23,1,5,13,3,2,26,133,108,2,81.2,18.0,1.5
2012-13,03053,Finley,40,7,0,1,4,1,0,3,44,38,0,86.4,13.6,0.0
2012-13,27402,Franklin Pierce,290,99,2,13,20,21,18,76,313,232,18,74.1,23.6,5.8
2012-13,32358,Freeman,50,3,0,0,0,2,0,5,48,46,0,95.8,4.2,0.0
2012-13,38302,Garfield,3,0,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2012-13,20401,Glenwood,1,1,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,20404,Goldendale,44,22,2,1,8,2,0,9,57,44,0,77.2,22.8,0.0
2012-13,13301,Grand Coulee Dam,35,4,0,1,4,1,2,7,32,24,2,75.0,25.0,6.3
2012-13,39200,Grandview,115,26,4,2,7,16,4,21,120,86,4,71.7,27.5,3.3
2012-13,39204,Granger,54,8,3,2,6,3,0,2,60,43,0,71.7,23.3,0.0
2012-13,31332,Granite Falls,96,14,1,3,9,7,4,13,97,71,4,73.2,24.7,4.1
2012-13,22204,Harrington,5,1,0,0,0,0,0,2,4,4,0,100.0,0.0,0.0
2012-13,39203,Highland,44,7,0,2,2,2,1,8,43,36,1,83.7,16.3,2.3
2012-13,17401,Highline,717,138,25,38,53,59,55,93,762,502,55,65.9,30.2,7.2
2012-13,06098,Hockinson,95,8,0,3,2,1,0,9,94,88,0,93.6,6.4,0.0
2012-13,14028,Hoquiam,73,10,4,6,9,6,3,9,74,45,3,60.8,37.8,4.1
2012-13,10070,Inchelium,4,0,1,0,1,0,0,0,4,2,0,50.0,50.0,0.0
2012-13,17411,Issaquah,571,70,1,4,15,7,9,66,575,536,9,93.2,6.3,1.6
2012-13,11056,Kahlotus,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2012-13,08402,Kalama,44,4,0,2,2,0,0,2,46,42,0,91.3,8.7,0.0
2012-13,08458,Kelso,186,32,1,10,21,7,2,27,191,150,2,78.5,21.5,1.0
2012-13,03017,Kennewick,569,106,12,23,43,45,24,70,605,455,24,75.2,24.3,4.0
2012-13,17415,Kent,956,176,23,41,52,30,43,184,948,738,43,77.8,19.9,4.5
2012-13,33212,Kettle Falls,34,12,0,2,0,3,3,13,33,25,3,75.8,24.2,9.1
2012-13,03052,Kiona-Benton City,70,16,0,5,7,0,0,9,77,63,0,81.8,15.6,0.0
2012-13,19403,Kittitas,24,5,0,2,2,1,0,5,24,17,0,70.8,20.8,0.0
2012-13,20402,Klickitat,8,3,0,1,3,2,0,4,7,1,0,14.3,85.7,0.0
2012-13,06101,La Center,51,3,0,2,1,1,0,6,48,44,0,91.7,8.3,0.0
