SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2011-12,06114,Evergreen (Clark),198,98,0,6,3,17,18,122,174,128,2,73.6,25.3,1.1
2011-12,17210,Federal Way,227,123,1,11,12,14,19,109,241,159,25,66.0,23.7,10.4
2011-12,37502,Ferndale,50,21,1,4,5,5,3,16,55,25,12,45.5,32.7,21.8
2011-12,27417,Fife,32,10,0,1,1,3,4,13,29,16,4,55.2,31.0,13.8
2011-12,03053,Finley,8,3,0,0,0,0,0,5,6,5,1,83.3,0.0,16.7
2011-12,27402,Franklin Pierce,78,55,2,8,1,4,2,64,69,39,13,56.5,24.6,18.8
2011-12,32358,Freeman,5,0,0,0,0,0,0,2,3,3,0,100.0,0.0,0.0
2011-12,38302,Garfield,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,20401,Glenwood,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,20404,Goldendale,9,10,0,0,0,1,1,9,10,8,0,80.0,20.0,0.0
2011-12,13301,Grand Coulee Dam,10,7,0,0,0,1,1,8,9,7,0,77.8,22.2,0.0
2011-12,39200,Grandview,32,8,0,0,2,2,3,12,28,15,6,53.6,25.0,21.4
2011-12,39204,Granger,11,5,0,1,0,3,1,4,12,7,0,58.3,41.7,0.0
2011-12,31332,Granite Falls,27,22,0,2,0,1,0,16,33,21,9,63.6,9.1,27.3
2011-12,22204,Harrington,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,39203,Highland,9,3,0,0,1,0,0,6,6,5,0,83.3,16.7,0.0
2011-12,17401,Highline,148,95,1,1,6,15,15,91,152,79,35,52.0,25.0,23.0
2011-12,06098,Hockinson,13,10,0,0,0,0,1,9,14,12,1,85.7,7.1,7.1
2011-12,14028,Hoquiam,16,12,0,0,3,1,0,14,14,7,3,50.0,28.6,21.4
2011-12,10070,Inchelium,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2011-12,17411,Issaquah,111,33,0,1,2,8,3,42,102,78,10,76.5,13.7,9.8
2011-12,11056,Kahlotus,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,08402,Kalama,9,1,0,0,0,0,0,2,8,7,1,87.5,0.0,12.5
2011-12,08458,Kelso,53,31,0,0,2,4,5,30,54,41,2,75.9,20.4,3.7
2011-12,03017,Kennewick,136,63,1,3,9,11,7,71,128,84,13,65.6,24.2,10.2
2011-12,17415,Kent,251,106,4,13,20,17,19,177,180,100,7,55.6,40.6,3.9
2011-12,33212,Kettle Falls,7,7,0,0,1,1,0,4,10,7,1,70.0,20.0,10.0
2011-12,03052,Kiona-Benton City,26,12,0,0,1,2,1,13,25,21,0,84.0,16.0,0.0
2011-12,19403,Kittitas,7,12,1,0,1,1,0,11,8,5,0,62.5,37.5,0.0
2011-12,20402,Klickitat,1,1,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2011-12,06101,La Center,12,2,0,0,0,0,0,4,10,9,1,90.0,0.0,10.0
2011-12,29311,La Conner,7,4,0,0,0,0,2,6,5,3,0,60.0,40.0,0.0
2011-12,38126,LaCrosse,3,0,0,0,0,0,0,3,0,0,0,n/a,n/a,n/a
2011-12,04129,Lake Chelan,12,6,0,0,0,0,2,7,11,9,0,81.8,18.2,0.0
2011-12,14097,Lake Quinault,8,2,0,0,0,2,1,4,6,3,0,50.0,50.0,0.0
2011-12,31004,Lake Stevens,79,41,2,4,3,4,3,44,76,54,6,71.1,21.1,7.9
2011-12,17414,Lake Washington,251,54,2,2,5,17,9,109,196,159,2,81.1,17.9,1.0
2011-12,31306,Lakewood,29,12,0,0,1,2,1,24,17,9,4,52.9,23.5,23.5
2011-12,32362,Liberty,6,1,0,0,0,0,0,2,5,4,1,80.0,0.0,20.0
2011-12,01158,Lind,2,1,0,0,0,0,0,3,0,0,0,n/a,n/a,n/a
2011-12,08122,Longview,64,32,2,2,2,8,0,31,65,40,11,61.5,21.5,16.9
2011-12,28144,Lopez,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2011-12,20406,Lyle,3,1,0,0,0,0,0,2,2,2,0,100.0,0.0,0.0
2011-12,37504,Lynden,24,15,0,0,2,3,1,12,27,21,0,77.8,22.2,0.0
2011-12,39120,Mabton,8,7,0,0,0,0,0,9,6,6,0,100.0,0.0,0.0
2011-12,09207,Mansfield,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,04019,Manson,4,1,0,0,0,0,0,1,4,4,0,100.0,0.0,0.0
2011-12,23311,Mary M Knight,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,33207,Mary Walker,16,3,0,0,0,1,0,7,12,8,3,66.7,8.3,25.0
2011-12,31025,Marysville,110,54,1,3,5,14,13,69,95,50,9,52.6,37.9,9.5
2011-12,32354,Mead,65,36,1,1,4,1,2,29,72,58,5,80.6,12.5,6.9
2011-12,32326,Medical Lake,18,7,0,1,1,2,0,12,13,9,0,69.2,30.8,0.0
2011-12,17400,Mercer Island,22,10,0,0,0,2,0,7,25,21,2,84.0,8.0,8.0
2011-12,37505,Meridian,19,3,0,0,1,0,0,9,13,12,0,92.3,7.7,0.0
2011-12,24350,Methow Valley,7,1,0,0,0,0,1,3,5,4,0,80.0,20.0,0.0
2011-12,31103,Monroe,64,23,0,0,0,8,2,27,60,42,8,70.0,16.7,13.3
2011-12,14066,Montesano,9,2,0,0,0,0,0,6,5,5,0,100.0,0.0,0.0
