SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2014-15,Northwest Educational Service District 189,37,Whatcom,37501,Bellingham School District,11109,117,1.05,622,5.6,37,0.33,659,5.93,156,1.4,1684,15.16,7698,69.3,795,7.16,5758,51.83,5351,48.17,61,0.55,713,6.39,1500,13.45,4165,37.34,626,5.61,92,0.82,17,14.3,437,67.33
2014-15,Educational Service District 101,01,Adams,01122,Benge School District,14,0,0,1,7.14,0,0,1,7.14,0,0,0,0,13,92.86,0,0,8,57.14,6,42.86,0,0,0,0,1,7.14,0,0.00,0,0,N<10,,7,8.4,0,
2014-15,Puget Sound Educational Service District 121,27,Pierce,27403,Bethel School District,18244,269,1.47,891,4.88,535,2.93,1426,7.82,1505,8.25,2760,15.13,10648,58.36,1635,8.96,9594,52.59,8650,47.41,4,0.02,412,2.26,2440,13.38,8370,45.89,361,1.98,182,1,17,13.1,676,64.14
2014-15,Educational Service District 105,20,Klickitat,20203,Bickleton School District,84,0,0,1,1.19,0,0,1,1.19,2,2.38,23,27.38,55,65.48,3,3.57,43,51.19,41,48.81,0,0,0,0,9,9.57,17,18.09,0,0,N<10,,7,15.8,9,75
2014-15,Northwest Educational Service District 189,37,Whatcom,37503,Blaine School District,2196,17,0.77,61,2.78,31,1.41,92,4.19,29,1.32,270,12.3,1661,75.64,127,5.78,1129,51.41,1067,48.59,10,0.45,89,4.03,334,15.11,983,44.46,86,3.89,23,1.04,18,15.7,84,70
2014-15,Educational Service District 113,21,Lewis,21234,Boistfort School District,88,1,1.14,0,0,0,0,0,0,0,0,8,9.09,79,89.77,0,0,51,57.95,37,42.05,0,0,0,0,22,23.16,61,64.21,0,0,N<10,,13,10.6,3,42.86
2014-15,Olympic Educational Service District 114,18,Kitsap,18100,Bremerton School District,5111,61,1.19,196,3.83,119,2.33,315,6.16,284,5.56,930,18.2,2681,52.46,840,16.44,2699,52.81,2412,47.19,40,0.8,206,4.11,834,16.64,3143,62.70,202,4.03,78,1.56,16,13.8,191,58.95
2014-15,North Central Educational Service District 171,24,Okanogan,24111,Brewster School District,999,6,0.6,0,0,0,0,0,0,1,0.1,910,91.09,76,7.61,6,0.6,540,54.05,459,45.95,193,19.96,460,47.57,132,13.65,911,94.21,15,1.55,N<10,,16,12.9,34,54.84
2014-15,North Central Educational Service District 171,09,Douglas,09075,Bridgeport School District,837,1,0.12,2,0.24,0,0,2,0.24,1,0.12,750,89.61,75,8.96,8,0.96,432,51.61,405,48.39,142,16.99,351,41.99,103,12.32,713,85.29,19,2.27,N<10,,16,11.9,28,51.85
2014-15,Olympic Educational Service District 114,16,Jefferson,16046,Brinnon School District,43,0,0,0,0,1,2.33,1,2.33,0,0,4,9.3,35,81.4,3,6.98,24,55.81,19,44.19,0,0,0,0,11,28.21,37,94.87,0,0,N<10,,9,11.3,3,60
2014-15,Northwest Educational Service District 189,29,Skagit,29100,Burlington-Edison School District,3786,39,1.03,65,1.72,7,0.18,72,1.9,25,0.66,1495,39.49,2046,54.04,109,2.88,1945,51.37,1841,48.63,106,2.86,724,19.5,540,14.55,1860,50.11,40,1.08,21,0.57,17,13.7,133,59.91
2014-15,Educational Service District 112,06,Clark,06117,Camas School District,6598,22,0.33,389,5.9,29,0.44,418,6.34,55,0.83,514,7.79,5091,77.16,498,7.55,3392,51.41,3206,48.59,0,0,150,2.25,791,11.85,1081,16.20,176,2.64,25,0.37,18,13.1,304,80.64
2014-15,Olympic Educational Service District 114,05,Clallam,05401,Cape Flattery School District,456,206,45.18,0,0,0,0,0,0,0,0,86,18.86,80,17.54,84,18.42,227,49.78,229,50.22,0,0,0,0,64,13.22,317,65.50,22,4.55,15,3.1,12,12.3,26,66.67
2014-15,Puget Sound Educational Service District 121,27,Pierce,27019,Carbonado School District,183,0,0,1,0.55,0,0,1,0.55,0,0,9,4.92,163,89.07,10,5.46,94,51.37,89,48.63,0,0,0,0,24,12.9,53,28.49,0,0,N<10,,15,13.8,9,75
2014-15,North Central Educational Service District 171,04,Chelan,04228,Cascade School District,1302,12,0.92,9,0.69,1,0.08,10,0.77,4,0.31,393,30.18,865,66.44,18,1.38,668,51.31,634,48.69,51,3.98,186,14.5,141,10.99,587,45.75,45,3.51,N<10,,17,15.2,41,52.56
2014-15,North Central Educational Service District 171,04,Chelan,04222,Cashmere School District,1546,8,0.52,11,0.71,0,0,11,0.71,9,0.58,605,39.13,887,57.37,26,1.68,770,49.81,776,50.19,72,4.65,250,16.14,139,8.97,730,47.13,27,1.74,N<10,,18,16.6,62,72.09
2014-15,Educational Service District 112,08,Cowlitz,08401,Castle Rock School District,1273,14,1.1,9,0.71,10,0.79,19,1.49,4,0.31,126,9.9,1034,81.23,76,5.97,669,52.55,604,47.45,0,0,25,1.96,205,16.08,610,47.84,57,4.47,11,0.86,17,11.7,55,75.34
2014-15,Educational Service District 112,20,Klickitat,20215,Centerville School District,81,0,0,0,0,1,1.23,1,1.23,0,0,2,2.47,78,96.3,0,0,45,55.56,36,44.44,0,0,0,0,4,5,34,42.50,3,3.75,N<10,,16,19.8,4,80
2014-15,Olympic Educational Service District 114,18,Kitsap,18401,Central Kitsap School District,11052,53,0.48,599,5.42,123,1.11,722,6.53,349,3.16,1307,11.83,6827,61.77,1794,16.23,5728,51.83,5324,48.17,2,0.02,293,2.64,1743,15.69,4044,36.41,413,3.72,92,0.83,17,16.8,394,61.56
2014-15,Educational Service District 101,32,Spokane,32356,Central Valley School District,13142,100,0.76,183,1.39,65,0.49,248,1.89,197,1.5,859,6.54,11156,84.89,582,4.43,6850,52.12,6292,47.88,5,0.04,384,2.92,1900,14.42,5310,40.31,674,5.12,141,1.07,17,14.3,541,71.85
2014-15,Educational Service District 113,21,Lewis,21401,Centralia School District,3685,22,0.6,28,0.76,11,0.3,39,1.06,39,1.06,1181,32.05,2279,61.85,125,3.39,1885,51.15,1800,48.85,100,2.72,349,9.5,652,17.74,2586,70.37,25,0.68,47,1.28,19,14.4,131,66.5
2014-15,Educational Service District 113,21,Lewis,21302,Chehalis School District,2805,15,0.53,36,1.28,2,0.07,38,1.35,18,0.64,455,16.22,2132,76.01,147,5.24,1422,50.7,1383,49.3,17,0.61,111,3.98,397,14.22,1364,48.87,21,0.75,34,1.22,17,16.3,121,72.89
2014-15,Educational Service District 101,32,Spokane,32360,Cheney School District,4455,70,1.57,81,1.82,22,0.49,103,2.31,74,1.66,424,9.52,3467,77.82,317,7.12,2345,52.64,2110,47.36,6,0.13,155,3.44,825,18.31,2160,47.94,95,2.11,59,1.31,16,13.9,181,66.79
2014-15,Educational Service District 101,33,Stevens,33036,Chewelah School District,861,6,0.7,3,0.35,2,0.23,5,0.58,8,0.93,29,3.37,795,92.33,18,2.09,460,53.43,401,46.57,0,0,2,0.23,113,13.23,501,58.67,10,1.17,10,1.17,18,19.8,36,76.6
2014-15,Olympic Educational Service District 114,16,Jefferson,16049,Chimacum School District,1074,17,1.58,20,1.86,2,0.19,22,2.05,9,0.84,71,6.61,887,82.59,68,6.33,556,51.77,518,48.23,1,0.09,10,0.94,144,13.57,516,48.63,35,3.3,13,1.23,17,16.8,42,64.62
2014-15,Educational Service District 123,02,Asotin,02250,Clarkston School District,2669,52,1.95,22,0.82,0,0,22,0.82,33,1.24,189,7.08,2268,84.98,105,3.93,1341,50.24,1328,49.76,0,0,40,1.52,402,15.23,1530,57.95,54,2.05,41,1.55,18,18.2,90,61.64
2014-15,Educational Service District 105,19,Kittitas,19404,Cle Elum-Roslyn School District,921,12,1.3,9,0.98,2,0.22,11,1.19,7,0.76,83,9.01,770,83.6,38,4.13,474,51.47,447,48.53,2,0.21,19,2.04,120,12.88,378,40.56,13,1.39,N<10,,18,14.8,31,59.62
2014-15,Puget Sound Educational Service District 121,27,Pierce,27400,Clover Park School District,12544,75,0.6,556,4.43,528,4.21,1084,8.64,1568,12.5,3860,30.77,4372,34.85,1585,12.64,6537,52.11,6007,47.89,7,0.06,1386,11.36,1898,15.55,8413,68.93,105,0.86,64,0.52,17,11.2,493,66.44
2014-15,Educational Service District 101,38,Whitman,38300,Colfax School District,596,0,0,4,0.67,0,0,4,0.67,3,0.5,21,3.52,524,87.92,44,7.38,315,52.85,281,47.15,0,0,0,0,71,11.7,189,31.14,9,1.48,N<10,,15,13.9,33,80.49
2014-15,Educational Service District 123,36,Walla Walla,36250,College Place School District,1146,6,0.52,15,1.31,4,0.35,19,1.66,6,0.52,451,39.35,646,56.37,18,1.57,605,52.79,541,47.21,49,4.2,226,19.35,133,11.39,619,53.00,5,0.43,18,1.54,17,12,51,75
2014-15,Educational Service District 101,38,Whitman,38306,Colton School District,164,0,0,4,2.44,0,0,4,2.44,2,1.22,2,1.22,150,91.46,6,3.66,84,51.22,80,48.78,0,0,0,0,32,18.08,40,22.60,7,3.95,N<10,,11,14.6,13,86.67
2014-15,Educational Service District 101,33,Stevens,33206,Columbia (Stevens) School District,149,32,21.48,1,0.67,0,0,1,0.67,0,0,8,5.37,86,57.72,22,14.77,86,57.72,63,42.28,0,0,0,0,25,15.82,113,71.52,2,1.27,N<10,,9,20.7,11,64.71
2014-15,Educational Service District 123,36,Walla Walla,36400,Columbia (Walla Walla) School District,849,4,0.47,2,0.24,0,0,2,0.24,7,0.82,259,30.51,551,64.9,26,3.06,435,51.24,414,48.76,25,2.94,105,12.35,137,16.12,408,48.00,0,0,11,1.29,16,16.1,34,62.96
2014-15,Educational Service District 101,33,Stevens,33115,Colville School District,1799,34,1.89,12,0.67,4,0.22,16,0.89,8,0.44,82,4.56,1585,88.1,74,4.11,892,49.58,907,50.42,0,0,31,1.7,271,14.82,959,52.46,8,0.44,25,1.37,17,16.3,72,66.06
2014-15,Office of Superintendent of Public Instruction,,,32931,Community Colleges of Spokane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2014-15,Northwest Educational Service District 189,29,Skagit,29011,Concrete School District,534,13,2.43,2,0.37,1,0.19,3,0.56,0,0,26,4.87,487,91.2,5,0.94,295,55.24,239,44.76,0,0,0,0,79,15.11,336,64.24,3,0.57,N<10,,16,19,24,70.59
2014-15,Northwest Educational Service District 189,29,Skagit,29317,Conway School District,452,2,0.44,4,0.88,0,0,4,0.88,5,1.11,59,13.05,379,83.85,3,0.66,234,51.77,218,48.23,14,3.13,26,5.8,43,9.6,110,24.55,10,2.23,N<10,,17,17.4,20,76.92
2014-15,Educational Service District 113,14,Grays Harbor,14099,Cosmopolis School District,144,0,0,0,0,0,0,0,0,0,0,19,13.19,110,76.39,15,10.42,74,51.39,70,48.61,0,0,4,2.72,30,20.41,77,52.38,3,2.04,N<10,,13,14.4,6,54.55
2014-15,North Central Educational Service District 171,13,Grant,13151,Coulee-Hartline School District,157,0,0,0,0,0,0,0,0,1,0.64,10,6.37,140,89.17,6,3.82,79,50.32,78,49.68,0,0,0,0,23,14.47,77,48.43,0,0,N<10,,9,18,10,58.82
2014-15,Northwest Educational Service District 189,15,Island,15204,Coupeville School District,920,1,0.11,10,1.09,1,0.11,11,1.2,16,1.74,112,12.17,685,74.46,95,10.33,430,46.74,490,53.26,13,1.43,22,2.41,140,15.37,315,34.58,16,1.76,N<10,,16,15.3,43,72.88
2014-15,Olympic Educational Service District 114,05,Clallam,05313,Crescent School District,284,5,1.76,0,0,0,0,0,0,0,0,7,2.46,248,87.32,24,8.45,145,51.06,139,48.94,0,0,0,0,36,13.58,119,44.91,2,0.75,N<10,,12,12.1,12,52.17
2014-15,Educational Service District 101,22,Lincoln,22073,Creston School District,99,2,2.02,0,0,0,0,0,0,0,0,2,2.02,89,89.9,6,6.06,58,58.59,41,41.41,0,0,0,0,17,17.17,36,36.36,0,0,N<10,,7,16.4,10,71.43
2014-15,Educational Service District 101,10,Ferry,10050,Curlew School District,194,4,2.06,0,0,0,0,0,0,4,2.06,7,3.61,166,85.57,13,6.7,98,50.52,96,49.48,0,0,0,0,34,16.67,116,56.86,10,4.9,N<10,,11,14.8,12,70.59
2014-15,Educational Service District 101,26,Pend Oreille,26059,Cusick School District,270,85,31.48,1,0.37,0,0,1,0.37,1,0.37,10,3.7,137,50.74,36,13.33,153,56.67,117,43.33,0,0,0,0,45,17.11,158,60.08,7,2.66,N<10,,13,19.1,11,52.38
2014-15,Educational Service District 105,19,Kittitas,19007,Damman School District,40,1,2.5,0,0,1,2.5,1,2.5,0,0,0,0,38,95,0,0,14,35,26,65,0,0,0,0,2,4.88,0,0.00,0,0,N<10,,20,19.5,2,100
2014-15,Northwest Educational Service District 189,31,Snohomish,31330,Darrington School District,440,21,4.77,3,0.68,0,0,3,0.68,3,0.68,28,6.36,354,80.45,31,7.05,227,51.59,213,48.41,0,0,0,0,81,19.24,242,57.48,11,2.61,N<10,,15,16.8,19,63.33
2014-15,Educational Service District 101,22,Lincoln,22207,Davenport School District,590,11,1.86,3,0.51,0,0,3,0.51,1,0.17,15,2.54,556,94.24,4,0.68,279,47.29,311,52.71,0,0,0,0,69,11.66,339,57.26,9,1.52,N<10,,17,17.4,23,65.71
2014-15,Educational Service District 123,07,Columbia,07002,Dayton School District,442,14,3.17,5,1.13,0,0,5,1.13,7,1.58,62,14.03,344,77.83,10,2.26,217,49.1,225,50.9,0,0,0,0,63,14.62,258,59.86,28,6.5,N<10,,14,18,17,53.13
2014-15,Educational Service District 101,32,Spokane,32414,Deer Park School District,2439,52,2.13,13,0.53,3,0.12,16,0.66,34,1.39,102,4.18,2225,91.23,10,0.41,1238,50.76,1201,49.24,0,0,4,0.16,270,10.87,1199,48.27,99,3.99,44,1.77,18,14,91,68.42
2014-15,Puget Sound Educational Service District 121,27,Pierce,27343,Dieringer School District,1491,10,0.67,90,6.04,9,0.6,99,6.64,6,0.4,110,7.38,1133,75.99,133,8.92,742,49.77,749,50.23,0,0,36,2.39,149,9.89,183,12.14,60,3.98,N<10,,18,16.2,60,74.07
2014-15,Educational Service District 123,36,Walla Walla,36101,Dixie School District,23,2,8.7,0,0,0,0,0,0,0,0,2,8.7,19,82.61,0,0,11,47.83,12,52.17,0,0,0,0,6,23.08,,>95%,0,0,N<10,,12,7.7,2,100
2014-15,Educational Service District 101,32,Spokane,32361,East Valley School District (Spokane),4164,53,1.27,55,1.32,26,0.62,81,1.95,45,1.08,393,9.44,3282,78.82,310,7.44,2150,51.63,2014,48.37,0,0,127,2.94,683,15.82,2207,51.11,105,2.43,44,1.02,16,16.5,187,72.48
2014-15,Educational Service District 105,39,Yakima,39090,East Valley School District (Yakima),3097,35,1.13,27,0.87,4,0.13,31,1,29,0.94,1388,44.82,1551,50.08,63,2.03,1616,52.18,1481,47.82,188,6.05,407,13.1,375,12.07,1791,57.64,36,1.16,31,1,17,15.6,118,65.92
2014-15,North Central Educational Service District 171,09,Douglas,09206,Eastmont School District,5824,17,0.29,38,0.65,6,0.1,44,0.76,18,0.31,2568,44.09,3032,52.06,145,2.49,3016,51.79,2808,48.21,612,10.47,1136,19.43,712,12.18,3374,57.69,126,2.15,39,0.67,16,14.7,254,70.56
2014-15,Educational Service District 105,19,Kittitas,19028,Easton School District,111,4,3.6,0,0,0,0,0,0,1,0.9,25,22.52,80,72.07,1,0.9,55,49.55,56,50.45,0,0,16,14.68,12,11.01,69,63.30,0,0,N<10,,9,14.1,7,58.33
