SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,28144,Lopez,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,20406,Lyle,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,37504,Lynden,9,2,0,0,0,1,1,1,10,8,0,80.0,20.0,0.0
2013-14,39120,Mabton,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,04019,Manson,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,23311,Mary M Knight,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,33207,Mary Walker,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,31025,Marysville,39,8,0,0,0,1,3,10,37,33,0,89.2,10.8,0.0
2013-14,32354,Mead,1,1,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2013-14,32326,Medical Lake,3,3,0,0,0,0,0,0,6,6,0,100.0,0.0,0.0
2013-14,17400,Mercer Island,74,7,0,4,0,0,0,5,76,72,0,94.7,5.3,0.0
2013-14,37505,Meridian,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,24350,Methow Valley,0,2,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2013-14,30031,Mill A,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31103,Monroe,8,2,0,0,0,1,0,3,7,6,0,85.7,14.3,0.0
2013-14,14066,Montesano,0,1,0,1,0,0,0,0,1,0,0,0.0,100.0,0.0
2013-14,21214,Morton,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,13161,Moses Lake,8,10,1,0,0,1,0,10,8,6,0,75.0,25.0,0.0
2013-14,21206,Mossyrock,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,39209,Mount Adams,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,37507,Mount Baker,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,29320,Mount Vernon,13,3,0,0,0,1,0,3,13,11,1,84.6,7.7,7.7
2013-14,31006,Mukilteo,172,22,1,2,0,2,1,16,178,171,1,96.1,3.4,0.6
2013-14,39003,Naches Valley,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2013-14,21014,Napavine,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,25155,Naselle-Grays River Valley,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,26056,Newport,1,5,0,0,0,0,0,4,2,2,0,100.0,0.0,0.0
2013-14,32325,Nine Mile Falls,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,37506,Nooksack Valley,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2013-14,14064,North Beach,2,3,0,0,0,0,0,2,3,3,0,100.0,0.0,0.0
2013-14,11051,North Franklin,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2013-14,18400,North Kitsap,7,3,0,0,0,0,0,3,7,7,0,100.0,0.0,0.0
2013-14,23403,North Mason,1,2,0,0,0,0,0,2,1,1,0,100.0,0.0,0.0
2013-14,34003,North Thurston,111,27,0,1,0,4,4,22,116,106,1,91.4,7.8,0.9
2013-14,33211,Northport,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,17417,Northshore,151,28,0,0,0,5,0,15,164,155,4,94.5,3.0,2.4
2013-14,15201,Oak Harbor,60,10,0,0,1,2,2,7,63,56,2,88.9,7.9,3.2
2013-14,38324,Oakesdale,,,,,,,,,,,,n/a,n/a,n/a
2013-14,14400,Oakville,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,25101,Ocean Beach,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,14172,Ocosta,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,22105,Odessa,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,24105,Okanogan,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,34111,Olympia,46,14,0,0,1,3,0,10,50,46,0,92.0,8.0,0.0
2013-14,24019,Omak,1,3,0,0,0,0,0,3,1,1,0,100.0,0.0,0.0
2013-14,21300,Onalaska,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,28137,Orcas Island,0,1,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,24410,Oroville,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,27344,Orting,1,3,0,0,0,0,0,2,2,2,0,100.0,0.0,0.0
2013-14,01147,Othello,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,38301,Palouse,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,11001,Pasco,17,2,1,1,1,2,0,0,19,12,2,63.2,26.3,10.5
2013-14,24122,Pateros,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,21301,Pe Ell,,,,,,,,,,,,n/a,n/a,n/a
2013-14,27401,Peninsula,7,6,0,0,0,0,0,2,11,11,0,100.0,0.0,0.0
2013-14,12110,Pomeroy,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,05121,Port Angeles,4,2,0,0,0,0,0,4,2,2,0,100.0,0.0,0.0
2013-14,16050,Port Townsend,7,0,0,0,0,0,0,0,7,7,0,100.0,0.0,0.0
2013-14,36402,Prescott,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,03116,Prosser,2,1,0,1,0,0,1,0,3,1,0,33.3,66.7,0.0
2013-14,38267,Pullman,9,6,0,0,0,0,0,5,10,10,0,100.0,0.0,0.0
2013-14,27003,Puyallup,78,10,2,1,0,0,1,3,85,79,2,92.9,4.7,2.4
2013-14,16048,Quilcene,1,1,0,0,0,0,0,1,1,1,0,100.0,0.0,0.0
2013-14,05402,Quillayute Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,13144,Quincy,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2013-14,34307,Rainier,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,25116,Raymond,4,0,0,0,0,0,0,0,4,4,0,100.0,0.0,0.0
2013-14,22009,Reardan-Edwall,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,17403,Renton,271,43,5,4,2,10,3,24,290,258,8,89.0,8.3,2.8
2013-14,10309,Republic,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,03400,Richland,38,6,0,0,0,1,0,12,32,31,0,96.9,3.1,0.0
2013-14,06122,Ridgefield,4,0,0,0,0,0,0,1,3,3,0,100.0,0.0,0.0
2013-14,01160,Ritzville,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,32416,Riverside,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2013-14,17407,Riverview,6,0,0,0,0,0,0,0,6,6,0,100.0,0.0,0.0
2013-14,34401,Rochester,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,38320,Rosalia,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
