SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,22105,Odessa,6,0,0,0,0,0,0,3,3,3,0,100.0,0.0,0.0
2013-14,24105,Okanogan,48,4,2,1,0,4,1,4,48,39,1,81.3,16.7,2.1
2013-14,34111,Olympia,370,55,1,1,9,21,3,58,367,326,6,88.8,9.5,1.6
2013-14,24019,Omak,50,8,2,2,1,1,2,4,54,44,2,81.5,14.8,3.7
2013-14,21300,Onalaska,33,6,0,1,0,2,0,11,28,25,0,89.3,10.7,0.0
2013-14,28137,Orcas Island,17,10,0,1,0,0,0,8,19,18,0,94.7,5.3,0.0
2013-14,24410,Oroville,21,2,0,0,1,4,1,3,20,14,0,70.0,30.0,0.0
2013-14,27344,Orting,80,16,0,0,2,0,2,10,86,81,1,94.2,4.7,1.2
2013-14,01147,Othello,112,12,4,2,2,10,3,12,112,88,3,78.6,18.8,2.7
2013-14,38301,Palouse,6,1,0,0,0,0,0,1,6,6,0,100.0,0.0,0.0
2013-14,11001,Pasco,535,89,14,11,13,27,25,61,563,457,16,81.2,16.0,2.8
2013-14,24122,Pateros,8,2,0,0,0,0,0,2,8,8,0,100.0,0.0,0.0
2013-14,21301,Pe Ell,,,,,,,,,,,,n/a,n/a,n/a
2013-14,27401,Peninsula,399,64,0,5,8,11,16,64,399,351,8,88.0,10.0,2.0
2013-14,12110,Pomeroy,8,2,0,0,0,1,0,2,8,7,0,87.5,12.5,0.0
2013-14,05121,Port Angeles,143,33,1,3,8,15,8,28,148,111,2,75.0,23.6,1.4
2013-14,16050,Port Townsend,57,8,0,1,2,2,5,4,61,50,1,82.0,16.4,1.6
2013-14,36402,Prescott,13,1,0,0,0,0,0,1,13,13,0,100.0,0.0,0.0
2013-14,03116,Prosser,119,15,0,1,4,3,5,15,119,106,0,89.1,10.9,0.0
2013-14,38267,Pullman,84,9,0,0,0,2,0,14,79,76,1,96.2,2.5,1.3
2013-14,27003,Puyallup,889,81,3,14,27,41,18,83,887,773,11,87.1,11.6,1.2
