SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2010-11,10050,Curlew,19,4,0,0,0,3,0,8,15,12,0,80.0,20.0,0.0
2010-11,26059,Cusick,20,5,0,0,1,0,0,10,15,14,0,93.3,6.7,0.0
2010-11,31330,Darrington,28,8,0,0,1,0,2,10,26,23,0,88.5,11.5,0.0
2010-11,22207,Davenport,25,4,0,0,0,0,4,8,21,17,0,81.0,19.0,0.0
2010-11,07002,Dayton,22,5,0,1,1,1,0,14,13,9,1,69.2,23.1,7.7
2010-11,32414,Deer Park,116,33,0,2,6,9,4,46,103,77,5,74.8,20.4,4.9
2010-11,32361,East Valley (Spokane),208,48,0,2,6,2,2,126,130,108,10,83.1,9.2,7.7
2010-11,39090,East Valley (Yakima),141,20,1,1,1,7,6,72,89,71,2,79.8,18.0,2.2
2010-11,09206,Eastmont,244,53,3,2,4,10,10,89,208,176,3,84.6,13.9,1.4
2010-11,19028,Easton,7,0,0,0,0,0,1,2,5,4,0,80.0,20.0,0.0
2010-11,27404,Eatonville,56,19,0,0,2,8,4,30,45,27,4,60.0,31.1,8.9
2010-11,31015,Edmonds,555,159,2,14,15,37,72,217,497,311,46,62.6,28.2,9.3
2010-11,19401,Ellensburg,89,16,2,3,5,9,8,27,78,48,3,61.5,34.6,3.8
2010-11,14068,Elma,81,23,3,0,6,8,6,30,74,48,3,64.9,31.1,4.1
2010-11,04127,Entiat,15,6,0,0,0,0,0,12,9,9,0,100.0,0.0,0.0
2010-11,17216,Enumclaw,115,30,1,4,2,8,3,49,96,75,3,78.1,18.8,3.1
2010-11,13165,Ephrata,120,36,1,0,3,5,5,48,108,92,2,85.2,13.0,1.9
2010-11,31002,Everett,621,205,3,21,23,17,27,357,469,350,28,74.6,19.4,6.0
2010-11,06114,Evergreen (Clark),991,261,13,17,33,68,82,440,812,564,35,69.5,26.2,4.3
2010-11,17210,Federal Way,936,237,11,24,38,63,57,401,772,552,27,71.5,25.0,3.5
2010-11,37502,Ferndale,187,54,2,8,11,15,11,77,164,106,11,64.6,28.7,6.7
2010-11,27417,Fife,111,53,1,2,1,11,11,63,101,75,0,74.3,25.7,0.0
2010-11,03053,Finley,58,14,0,0,0,5,1,20,52,45,1,86.5,11.5,1.9
2010-11,27402,Franklin Pierce,627,140,1,8,24,30,29,305,462,346,24,74.9,19.9,5.2
2010-11,32358,Freeman,23,5,0,0,0,3,1,10,18,14,0,77.8,22.2,0.0
2010-11,38302,Garfield,5,2,0,0,0,0,0,4,3,3,0,100.0,0.0,0.0
2010-11,20401,Glenwood,2,1,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2010-11,20404,Goldendale,59,17,0,2,2,4,1,30,46,37,0,80.4,19.6,0.0
2010-11,13301,Grand Coulee Dam,58,19,0,0,5,6,6,31,46,28,1,60.9,37.0,2.2
2010-11,39200,Grandview,212,42,0,3,0,21,15,67,187,146,2,78.1,20.9,1.1
2010-11,39204,Granger,104,22,1,5,0,8,9,31,95,70,2,73.7,24.2,2.1
2010-11,31332,Granite Falls,99,34,1,1,4,5,9,45,88,56,12,63.6,22.7,13.6
2010-11,22204,Harrington,6,2,0,0,0,0,0,4,4,4,0,100.0,0.0,0.0
2010-11,39203,Highland,82,12,0,3,0,1,2,17,77,67,4,87.0,7.8,5.2
2010-11,17401,Highline,914,252,12,27,36,92,76,330,836,522,71,62.4,29.1,8.5
2010-11,06098,Hockinson,36,10,0,0,1,1,1,22,24,21,0,87.5,12.5,0.0
2010-11,14028,Hoquiam,159,36,1,2,6,23,8,87,108,64,4,59.3,37.0,3.7
2010-11,10070,Inchelium,11,0,0,0,0,2,1,3,8,5,0,62.5,37.5,0.0
2010-11,17411,Issaquah,135,30,4,4,3,8,7,62,103,74,3,71.8,25.2,2.9
2010-11,11056,Kahlotus,3,1,0,0,0,0,0,3,1,1,0,100.0,0.0,0.0
2010-11,08402,Kalama,34,11,0,0,0,2,0,21,24,21,1,87.5,8.3,4.2
2010-11,08458,Kelso,272,75,0,3,8,22,12,135,212,163,4,76.9,21.2,1.9
2010-11,03017,Kennewick,531,156,4,8,19,56,36,215,472,326,23,69.1,26.1,4.9
2010-11,17415,Kent,928,329,20,31,55,91,64,447,810,504,45,62.2,32.2,5.6
2010-11,33212,Kettle Falls,54,8,0,2,1,1,0,23,39,35,0,89.7,10.3,0.0
2010-11,03052,Kiona-Benton City,82,23,2,3,1,6,1,23,82,69,0,84.1,15.9,0.0
2010-11,19403,Kittitas,24,5,0,1,1,2,1,7,22,16,1,72.7,22.7,4.5
2010-11,20402,Klickitat,14,3,0,0,1,0,0,8,9,8,0,88.9,11.1,0.0
2010-11,06101,La Center,35,5,0,1,1,3,0,12,28,23,0,82.1,17.9,0.0
2010-11,29311,La Conner,21,7,0,1,2,0,1,11,17,12,1,70.6,23.5,5.9
2010-11,38126,LaCrosse,8,1,0,0,0,0,0,4,5,5,0,100.0,0.0,0.0
2010-11,04129,Lake Chelan,100,22,10,2,3,5,1,45,77,50,6,64.9,27.3,7.8
2010-11,14097,Lake Quinault,21,9,0,0,0,4,2,14,16,10,0,62.5,37.5,0.0
2010-11,31004,Lake Stevens,168,52,2,1,7,11,3,95,125,99,2,79.2,19.2,1.6
2010-11,17414,Lake Washington,273,82,0,4,6,17,17,125,230,185,1,80.4,19.1,0.4
2010-11,31306,Lakewood,86,24,3,0,2,8,4,47,63,45,1,71.4,27.0,1.6
2010-11,32362,Liberty,29,9,0,0,1,2,4,15,23,16,0,69.6,30.4,0.0
2010-11,01158,Lind,16,8,0,0,0,1,1,15,9,7,0,77.8,22.2,0.0
2010-11,08122,Longview,351,102,2,11,25,24,28,148,305,191,24,62.6,29.5,7.9
2010-11,28144,Lopez,13,6,0,0,1,1,2,6,13,8,1,61.5,30.8,7.7
2010-11,20406,Lyle,27,12,2,0,2,0,0,23,16,12,0,75.0,25.0,0.0
2010-11,37504,Lynden,87,31,1,0,3,3,2,42,76,63,4,82.9,11.8,5.3
2010-11,39120,Mabton,87,15,0,6,1,4,2,25,77,64,0,83.1,16.9,0.0
2010-11,09207,Mansfield,6,3,0,0,0,0,2,2,7,5,0,71.4,28.6,0.0
2010-11,04019,Manson,45,7,0,0,0,1,1,11,41,39,0,95.1,4.9,0.0
2010-11,23311,Mary M Knight,9,3,0,0,0,0,0,7,5,5,0,100.0,0.0,0.0
2010-11,33207,Mary Walker,38,13,2,0,3,3,0,14,37,28,1,75.7,21.6,2.7
2010-11,31025,Marysville,440,134,2,7,28,36,34,213,361,239,15,66.2,29.6,4.2
2010-11,32354,Mead,234,56,2,1,12,13,8,86,204,162,6,79.4,17.6,2.9
2010-11,32326,Medical Lake,66,23,0,1,2,2,0,35,54,49,0,90.7,9.3,0.0
2010-11,17400,Mercer Island,11,2,0,0,0,1,0,5,8,7,0,87.5,12.5,0.0
2010-11,37505,Meridian,56,20,0,2,2,6,3,36,40,26,1,65.0,32.5,2.5
2010-11,24350,Methow Valley,19,7,1,0,0,2,4,8,18,10,1,55.6,38.9,5.6
2010-11,31103,Monroe,138,69,2,1,0,7,12,99,108,72,14,66.7,20.4,13.0
2010-11,14066,Montesano,30,6,1,1,0,1,0,19,17,13,1,76.5,17.6,5.9
2010-11,21214,Morton,20,8,0,0,2,2,1,13,15,10,0,66.7,33.3,0.0
2010-11,13161,Moses Lake,315,115,3,10,18,26,30,133,297,199,11,67.0,29.3,3.7
2010-11,21206,Mossyrock,35,10,0,0,0,2,0,15,30,27,1,90.0,6.7,3.3
2010-11,39209,Mount Adams,89,13,3,2,2,6,21,34,68,30,4,44.1,50.0,5.9
2010-11,37507,Mount Baker,133,30,0,2,7,10,4,45,118,87,8,73.7,19.5,6.8
2010-11,29320,Mount Vernon,309,112,4,11,22,27,29,162,259,150,16,57.9,35.9,6.2
2010-11,31006,Mukilteo,555,162,3,9,14,26,19,284,433,337,25,77.8,16.4,5.8
2010-11,39003,Naches Valley,52,18,0,0,0,2,4,25,45,38,1,84.4,13.3,2.2
2010-11,21014,Napavine,14,8,0,0,0,0,0,15,7,7,0,100.0,0.0,0.0
2010-11,25155,Naselle-Grays River Valley,20,7,0,0,0,0,0,3,24,24,0,100.0,0.0,0.0
2010-11,26056,Newport,67,18,0,2,2,5,8,31,54,32,5,59.3,31.5,9.3
2010-11,32325,Nine Mile Falls,51,9,0,0,1,1,6,23,37,29,0,78.4,21.6,0.0
2010-11,37506,Nooksack Valley,84,31,3,2,3,6,5,38,77,55,3,71.4,24.7,3.9
2010-11,14064,North Beach,40,10,0,1,4,6,2,21,29,16,0,55.2,44.8,0.0
2010-11,11051,North Franklin,116,32,0,0,4,7,6,47,101,83,1,82.2,16.8,1.0
2010-11,18400,North Kitsap,166,41,0,0,6,16,20,56,151,97,12,64.2,27.8,7.9
2010-11,23403,North Mason,106,24,3,0,1,2,5,45,85,67,7,78.8,12.9,8.2
2010-11,25200,North River,2,4,0,0,0,1,0,1,5,3,1,60.0,20.0,20.0
2010-11,34003,North Thurston,555,180,5,7,18,46,35,284,451,339,1,75.2,24.6,0.2
2010-11,33211,Northport,13,8,0,2,1,2,0,7,14,8,1,57.1,35.7,7.1
2010-11,17417,Northshore,309,80,1,3,5,28,5,141,248,201,5,81.0,16.9,2.0
2010-11,15201,Oak Harbor,152,55,3,0,2,6,16,72,135,99,9,73.3,20.0,6.7
2010-11,38324,Oakesdale,5,1,0,0,0,0,0,0,6,6,0,100.0,0.0,0.0
2010-11,14400,Oakville,29,9,0,0,1,2,2,13,25,19,1,76.0,20.0,4.0
2010-11,25101,Ocean Beach,59,27,1,0,4,4,3,29,57,44,1,77.2,21.1,1.8
2010-11,14172,Ocosta,43,18,0,0,3,1,0,29,32,26,2,81.3,12.5,6.3
2010-11,22105,Odessa,11,0,1,1,0,0,0,3,8,6,0,75.0,25.0,0.0
2010-11,34974,Office of the Governor (School for the Blind),4,3,0,0,0,0,0,1,6,3,3,50.0,0.0,50.0
2010-11,24105,Okanogan,56,22,1,0,0,2,4,40,38,28,3,73.7,18.4,7.9
2010-11,34111,Olympia,191,86,0,1,5,21,12,131,146,103,4,70.5,26.7,2.7
2010-11,24019,Omak,70,30,0,1,1,2,11,33,67,52,0,77.6,22.4,0.0
2010-11,21300,Onalaska,49,12,0,0,1,0,0,35,26,25,0,96.2,3.8,0.0
2010-11,28137,Orcas Island,18,4,0,0,0,2,0,7,15,12,1,80.0,13.3,6.7
2010-11,24410,Oroville,31,19,1,0,0,5,0,27,23,16,1,69.6,26.1,4.3
2010-11,27344,Orting,61,27,0,1,5,1,0,28,60,51,2,85.0,11.7,3.3
2010-11,01147,Othello,217,33,5,5,12,11,13,53,197,148,3,75.1,23.4,1.5
2010-11,38301,Palouse,8,1,0,0,0,0,0,2,7,6,1,85.7,0.0,14.3
2010-11,11001,Pasco,740,141,10,26,50,76,41,214,667,433,31,64.9,30.4,4.6
2010-11,24122,Pateros,21,1,0,0,0,0,0,5,17,17,0,100.0,0.0,0.0
2010-11,21301,Pe Ell,17,3,0,0,0,1,0,5,15,14,0,93.3,6.7,0.0
2010-11,27401,Peninsula,215,41,0,1,11,8,14,69,187,144,9,77.0,18.2,4.8
2010-11,12110,Pomeroy,15,6,0,0,0,0,1,6,15,14,0,93.3,6.7,0.0
2010-11,05121,Port Angeles,187,58,2,6,10,19,28,75,170,97,8,57.1,38.2,4.7
2010-11,16050,Port Townsend,56,21,0,2,1,6,2,22,55,42,2,76.4,20.0,3.6
2010-11,36402,Prescott,10,9,0,0,0,0,0,8,11,11,0,100.0,0.0,0.0
2010-11,03116,Prosser,160,24,2,0,6,10,8,61,123,89,8,72.4,21.1,6.5
2010-11,38267,Pullman,45,26,1,1,3,1,2,27,44,36,0,81.8,18.2,0.0
2010-11,27003,Puyallup,536,196,1,14,38,58,21,227,505,358,15,70.9,26.1,3.0
2010-11,16048,Quilcene,14,7,0,0,0,2,0,3,18,16,0,88.9,11.1,0.0
2010-11,05402,Quillayute Valley,58,23,3,0,1,3,5,31,50,29,9,58.0,24.0,18.0
2010-11,13144,Quincy,137,31,3,9,11,10,10,29,139,91,5,65.5,30.9,3.6
2010-11,34307,Rainier,33,14,0,0,0,2,1,21,26,23,0,88.5,11.5,0.0
2010-11,25116,Raymond,34,11,0,0,1,2,2,13,32,25,2,78.1,15.6,6.3
2010-11,22009,Reardan-Edwall,22,9,0,0,0,0,0,16,15,15,0,100.0,0.0,0.0
2010-11,17403,Renton,583,195,7,17,26,33,32,274,504,349,40,69.2,22.8,7.9
2010-11,10309,Republic,21,8,0,0,1,0,2,13,16,12,1,75.0,18.8,6.3
2010-11,03400,Richland,312,82,0,3,13,29,21,150,244,168,10,68.9,27.0,4.1
2010-11,06122,Ridgefield,66,23,2,0,0,2,4,47,42,33,1,78.6,19.0,2.4
2010-11,01160,Ritzville,20,4,0,0,0,0,1,11,13,11,1,84.6,7.7,7.7
2010-11,32416,Riverside,84,40,0,1,0,3,2,43,81,70,5,86.4,7.4,6.2
2010-11,17407,Riverview,46,9,0,0,2,1,3,24,31,25,0,80.6,19.4,0.0
2010-11,34401,Rochester,82,36,0,1,4,5,6,54,64,46,2,71.9,25.0,3.1
2010-11,38320,Rosalia,13,1,0,0,0,0,0,5,9,9,0,100.0,0.0,0.0
2010-11,13160,Royal,89,14,0,1,3,4,1,42,61,51,1,83.6,14.8,1.6
2010-11,28149,San Juan Island,35,10,0,1,2,4,1,12,33,23,2,69.7,24.2,6.1
2010-11,17001,Seattle,1749,386,24,55,67,129,132,608,1527,1035,85,67.8,26.7,5.6
2010-11,29101,Sedro-Woolley,195,36,0,0,3,2,4,111,120,111,0,92.5,7.5,0.0
2010-11,39119,Selah,134,67,0,5,5,8,8,73,128,90,12,70.3,20.3,9.4
2010-11,26070,Selkirk,19,4,1,0,0,0,0,10,13,12,0,92.3,7.7,0.0
2010-11,05323,Sequim,115,34,1,4,5,11,11,43,106,67,7,63.2,30.2,6.6
2010-11,23309,Shelton,270,67,0,2,15,37,25,110,227,132,16,58.1,34.8,7.0
2010-11,17412,Shoreline,209,75,2,3,5,11,7,94,190,153,9,80.5,14.7,4.7
2010-11,17404,Skykomish,8,2,0,0,1,0,0,5,5,4,0,80.0,20.0,0.0
2010-11,31201,Snohomish,177,59,0,3,0,13,19,67,169,121,13,71.6,20.7,7.7
2010-11,17410,Snoqualmie Valley,66,17,0,0,0,5,6,33,50,33,6,66.0,22.0,12.0
2010-11,13156,Soap Lake,50,18,0,0,0,0,0,41,27,27,0,100.0,0.0,0.0
2010-11,25118,South Bend,30,3,1,1,0,0,1,13,20,17,0,85.0,15.0,0.0
2010-11,18402,South Kitsap,345,70,2,4,18,14,31,130,285,190,26,66.7,24.2,9.1
2010-11,15206,South Whidbey,48,18,0,2,3,1,4,17,49,39,0,79.6,20.4,0.0
2010-11,32081,Spokane,1461,277,24,34,94,147,77,520,1218,813,29,66.7,30.9,2.4
2010-11,22008,Sprague,14,4,0,0,0,0,0,8,10,10,0,100.0,0.0,0.0
2010-11,38322,St. John,13,0,0,0,0,0,0,6,7,7,0,100.0,0.0,0.0
2010-11,31401,Stanwood-Camano,145,40,1,2,4,13,14,60,125,83,8,66.4,27.2,6.4
2010-11,27001,Steilacoom Historical,58,21,0,2,3,2,1,36,43,35,0,81.4,18.6,0.0
2010-11,30303,Stevenson-Carson,55,13,3,2,2,9,7,23,45,21,1,46.7,51.1,2.2
2010-11,31311,Sultan,81,18,1,2,1,11,3,39,60,39,3,65.0,30.0,5.0
2010-11,27320,Sumner,235,60,1,4,8,3,10,120,175,144,5,82.3,14.9,2.9
2010-11,39201,Sunnyside,455,70,22,8,18,33,46,84,441,289,25,65.5,28.8,5.7
2010-11,27010,Tacoma,1235,389,8,33,47,139,127,673,951,536,61,56.4,37.2,6.4
2010-11,14077,Taholah,13,9,1,0,1,0,0,6,16,14,0,87.5,12.5,0.0
2010-11,17409,Tahoma,91,32,0,2,2,14,4,39,84,60,2,71.4,26.2,2.4
2010-11,38265,Tekoa,7,5,0,0,0,0,1,6,6,5,0,83.3,16.7,0.0
2010-11,34402,Tenino,44,24,0,0,0,4,0,33,35,22,9,62.9,11.4,25.7
2010-11,19400,Thorp,5,1,0,0,0,0,0,5,1,1,0,100.0,0.0,0.0
2010-11,21237,Toledo,34,17,0,0,0,2,1,29,22,15,4,68.2,13.6,18.2
2010-11,24404,Tonasket,70,18,1,0,3,4,1,42,46,37,0,80.4,19.6,0.0
2010-11,39202,Toppenish,290,101,3,4,15,22,22,117,274,178,30,65.0,24.1,10.9
2010-11,36300,Touchet,11,5,0,0,0,1,0,5,11,10,0,90.9,9.1,0.0
2010-11,08130,Toutle Lake,17,10,0,0,0,2,3,4,23,16,2,69.6,21.7,8.7
2010-11,20400,Trout Lake,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,17406,Tukwila,172,74,4,2,6,7,9,104,142,105,9,73.9,19.7,6.3
2010-11,34033,Tumwater,206,63,0,2,1,32,14,105,164,105,10,64.0,29.9,6.1
2010-11,27083,University Place,171,57,0,6,5,14,1,100,128,101,1,78.9,20.3,0.8
2010-11,06037,Vancouver,902,283,2,16,51,104,97,440,745,439,36,58.9,36.2,4.8
2010-11,17402,Vashon Island,23,2,0,0,3,0,1,7,18,14,0,77.8,22.2,0.0
2010-11,34975,WA State Center for Childhood Deafness & Hearing Loss,8,3,0,0,0,0,0,2,9,6,3,66.7,0.0,33.3
2010-11,35200,Wahkiakum,25,9,0,0,0,3,0,10,24,19,2,79.2,12.5,8.3
2010-11,13073,Wahluke,112,10,1,3,2,4,5,19,103,83,5,80.6,14.6,4.9
2010-11,36401,Waitsburg,22,5,0,0,0,0,1,12,15,14,0,93.3,6.7,0.0
2010-11,36140,Walla Walla,322,57,2,3,1,12,25,112,267,216,8,80.9,16.1,3.0
2010-11,39207,Wapato,272,53,0,6,15,22,22,101,224,145,14,64.7,29.0,6.3
2010-11,13146,Warden,56,23,1,0,1,4,0,31,48,42,0,87.5,12.5,0.0
2010-11,06112,Washougal,102,32,0,2,0,11,2,50,84,65,4,77.4,17.9,4.8
2010-11,01109,Washtucna,2,3,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2010-11,09209,Waterville,12,4,0,0,0,0,1,8,8,7,0,87.5,12.5,0.0
2010-11,33049,Wellpinit,20,12,1,0,1,0,0,13,19,15,2,78.9,10.5,10.5
2010-11,04246,Wenatchee,281,106,5,5,15,34,55,82,305,170,21,55.7,37.4,6.9
2010-11,32363,West Valley (Spokane),126,38,0,1,1,1,1,75,89,85,0,95.5,4.5,0.0
2010-11,39208,West Valley (Yakima),152,30,1,5,6,9,3,83,99,72,3,72.7,24.2,3.0
2010-11,21303,White Pass,34,5,0,0,2,1,1,20,19,14,1,73.7,21.1,5.3
2010-11,27416,White River,128,27,0,0,6,3,4,74,81,68,0,84.0,16.0,0.0
2010-11,20405,White Salmon Valley,45,9,1,0,2,2,0,14,40,33,2,82.5,12.5,5.0
2010-11,22200,Wilbur,14,1,0,1,0,0,0,6,9,8,0,88.9,11.1,0.0
2010-11,25160,Willapa Valley,11,2,0,1,0,0,0,5,8,7,0,87.5,12.5,0.0
2010-11,13167,Wilson Creek,8,1,0,0,0,0,0,4,5,5,0,100.0,0.0,0.0
2010-11,21232,Winlock,34,26,0,0,0,1,4,26,34,28,1,82.4,14.7,2.9
2010-11,14117,Wishkah Valley,20,3,0,0,1,1,0,6,17,15,0,88.2,11.8,0.0
2010-11,20094,Wishram,6,3,0,0,0,1,0,4,5,4,0,80.0,20.0,0.0
2010-11,08404,Woodland,71,23,0,0,4,4,4,26,68,55,1,80.9,17.6,1.5
2010-11,39007,Yakima,950,165,3,19,36,68,81,380,735,474,54,64.5,28.2,7.3
2010-11,34002,Yelm,229,84,0,1,3,19,25,119,194,136,10,70.1,24.7,5.2
2010-11,39205,Zillah,50,21,1,0,1,0,0,22,49,47,0,95.9,4.1,0.0
