SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2010-11,27417,Fife,11,8,0,0,0,2,1,10,9,6,0,66.7,33.3,0.0
2010-11,03053,Finley,3,4,0,0,0,0,1,0,7,6,0,85.7,14.3,0.0
2010-11,27402,Franklin Pierce,23,18,0,3,2,3,4,20,21,7,2,33.3,57.1,9.5
2010-11,32358,Freeman,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,38302,Garfield,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,20401,Glenwood,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,20404,Goldendale,4,1,0,0,0,0,0,3,2,2,0,100.0,0.0,0.0
2010-11,13301,Grand Coulee Dam,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,39200,Grandview,27,12,0,1,0,6,3,12,27,17,0,63.0,37.0,0.0
2010-11,39204,Granger,31,11,2,5,0,4,0,17,25,14,0,56.0,44.0,0.0
2010-11,31332,Granite Falls,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,22204,Harrington,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,39203,Highland,4,3,0,1,0,0,1,2,5,3,0,60.0,40.0,0.0
2010-11,17401,Highline,278,79,18,20,15,34,26,127,230,91,26,39.6,49.1,11.3
2010-11,06098,Hockinson,3,0,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
2010-11,14028,Hoquiam,5,1,0,0,1,1,0,4,2,0,0,0.0,100.0,0.0
2010-11,10070,Inchelium,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,17411,Issaquah,7,10,0,1,1,1,0,10,7,4,0,57.1,42.9,0.0
2010-11,11056,Kahlotus,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,08402,Kalama,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,08458,Kelso,5,1,0,0,0,0,0,3,3,3,0,100.0,0.0,0.0
2010-11,03017,Kennewick,80,29,2,2,3,12,3,51,58,34,2,58.6,37.9,3.4
2010-11,17415,Kent,209,91,4,15,11,31,23,87,213,109,20,51.2,39.4,9.4
2010-11,33212,Kettle Falls,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,03052,Kiona-Benton City,20,6,1,1,1,2,0,3,23,18,0,78.3,21.7,0.0
2010-11,19403,Kittitas,2,0,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2010-11,20402,Klickitat,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,06101,La Center,1,1,0,0,0,0,0,0,2,2,0,100.0,0.0,0.0
2010-11,29311,La Conner,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,38126,LaCrosse,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,04129,Lake Chelan,40,10,12,2,1,2,1,21,29,7,4,24.1,62.1,13.8
2010-11,14097,Lake Quinault,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2010-11,31004,Lake Stevens,8,2,1,0,0,1,1,4,6,3,0,50.0,50.0,0.0
2010-11,17414,Lake Washington,21,28,0,0,2,0,4,21,28,21,1,75.0,21.4,3.6
2010-11,31306,Lakewood,1,2,0,0,0,0,1,1,2,1,0,50.0,50.0,0.0
2010-11,32362,Liberty,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
