SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2011-12,39209,Mount Adams,62,41,1,2,3,6,2,41,62,44,4,71.0,22.6,6.5
2011-12,37507,Mount Baker,193,63,0,2,10,17,5,77,179,142,3,79.3,19.0,1.7
2011-12,29320,Mount Vernon,430,261,2,13,28,35,17,282,409,298,16,72.9,23.2,3.9
2011-12,31006,Mukilteo,1178,469,13,22,22,43,36,532,1115,954,25,85.6,12.2,2.2
2011-12,39003,Naches Valley,138,27,0,2,2,0,0,30,135,128,3,94.8,3.0,2.2
2011-12,21014,Napavine,75,35,0,1,2,2,0,47,63,57,1,90.5,7.9,1.6
2011-12,25155,Naselle-Grays River Valley,29,6,0,1,0,0,0,13,22,21,0,95.5,4.5,0.0
2011-12,26056,Newport,99,49,0,2,2,4,4,47,101,86,3,85.1,11.9,3.0
2011-12,32325,Nine Mile Falls,156,57,0,0,5,9,0,66,147,133,0,90.5,9.5,0.0
2011-12,37506,Nooksack Valley,145,63,0,3,6,6,7,64,144,121,1,84.0,15.3,0.7
2011-12,14064,North Beach,51,34,0,0,3,3,2,44,41,33,0,80.5,19.5,0.0
2011-12,11051,North Franklin,120,49,0,1,2,2,1,43,126,119,1,94.4,4.8,0.8
2011-12,18400,North Kitsap,526,180,1,2,3,29,28,156,550,466,21,84.7,11.5,3.8
2011-12,23403,North Mason,226,87,3,5,3,6,1,109,204,180,6,88.2,8.8,2.9
2011-12,25200,North River,8,5,0,0,0,0,0,6,7,7,0,100.0,0.0,0.0
2011-12,34003,North Thurston,1030,494,13,22,32,74,59,474,1050,849,1,80.9,19.0,0.1
2011-12,33211,Northport,16,20,1,0,0,0,2,17,19,16,0,84.2,15.8,0.0
2011-12,17417,Northshore,1638,400,3,8,7,61,19,468,1570,1438,34,91.6,6.2,2.2
2011-12,29801,Northwest Educational Service District 189,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,15201,Oak Harbor,447,155,1,3,4,21,21,203,399,335,14,84.0,12.5,3.5
2011-12,38324,Oakesdale,10,3,0,0,0,0,1,3,10,9,0,90.0,10.0,0.0
2011-12,14400,Oakville,22,16,0,1,1,2,3,15,23,15,1,65.2,30.4,4.3
2011-12,25101,Ocean Beach,85,37,3,3,4,3,3,41,81,63,2,77.8,19.8,2.5
2011-12,14172,Ocosta,49,25,0,1,2,2,3,35,39,29,2,74.4,20.5,5.1
2011-12,22105,Odessa,21,8,1,1,0,1,0,13,16,12,1,75.0,18.8,6.3
2011-12,24105,Okanogan,91,36,2,1,0,1,0,64,63,59,0,93.7,6.3,0.0
2011-12,34111,Olympia,801,305,0,3,20,32,20,323,783,698,10,89.1,9.6,1.3
2011-12,24019,Omak,123,60,0,0,1,14,5,58,125,105,0,84.0,16.0,0.0
2011-12,21300,Onalaska,78,78,0,1,5,8,5,73,83,64,0,77.1,22.9,0.0
2011-12,28137,Orcas Island,50,18,0,1,3,2,0,18,50,43,1,86.0,12.0,2.0
2011-12,24410,Oroville,50,24,0,1,2,3,2,28,46,38,0,82.6,17.4,0.0
2011-12,27344,Orting,157,88,0,2,1,5,5,81,164,146,5,89.0,7.9,3.0
2011-12,01147,Othello,255,105,0,8,11,14,14,87,273,225,1,82.4,17.2,0.4
2011-12,38301,Palouse,17,5,0,0,0,0,1,2,20,19,0,95.0,5.0,0.0
2011-12,11001,Pasco,904,383,25,26,63,84,63,276,1011,711,39,70.3,25.8,3.9
2011-12,24122,Pateros,28,10,0,0,0,0,0,10,28,26,2,92.9,0.0,7.1
2011-12,21301,Pe Ell,34,9,0,0,0,1,0,12,31,29,1,93.5,3.2,3.2
2011-12,27401,Peninsula,791,218,2,5,21,28,34,265,744,635,19,85.3,12.1,2.6
2011-12,12110,Pomeroy,23,8,0,0,0,0,1,7,24,23,0,95.8,4.2,0.0
2011-12,05121,Port Angeles,308,153,0,1,12,35,30,113,348,250,20,71.8,22.4,5.7
2011-12,16050,Port Townsend,131,65,1,1,1,8,2,57,139,118,8,84.9,9.4,5.8
2011-12,36402,Prescott,18,12,0,0,0,0,0,14,16,15,1,93.8,0.0,6.3
2011-12,03116,Prosser,268,64,3,3,8,11,10,91,241,203,3,84.2,14.5,1.2
2011-12,38267,Pullman,167,51,0,0,5,3,5,59,159,145,1,91.2,8.2,0.6
2011-12,27003,Puyallup,1825,633,12,35,54,78,53,640,1818,1551,35,85.3,12.8,1.9
2011-12,16048,Quilcene,31,17,0,0,0,0,0,16,32,31,1,96.9,0.0,3.1
2011-12,05402,Quillayute Valley,103,35,0,3,2,11,4,42,96,66,10,68.8,20.8,10.4
2011-12,13144,Quincy,161,53,4,5,14,17,12,35,179,121,6,67.6,29.1,3.4
2011-12,34307,Rainier,101,52,0,0,3,6,0,51,102,93,0,91.2,8.8,0.0
2011-12,25116,Raymond,36,50,0,1,6,4,4,42,44,27,2,61.4,34.1,4.5
2011-12,22009,Reardan-Edwall,66,26,1,0,3,1,2,35,57,50,0,87.7,12.3,0.0
2011-12,17403,Renton,956,535,18,11,30,50,44,535,956,789,14,82.5,16.0,1.5
2011-12,10309,Republic,48,18,0,2,0,2,1,31,35,26,4,74.3,14.3,11.4
2011-12,03400,Richland,891,334,4,6,20,33,44,338,887,747,33,84.2,12.1,3.7
2011-12,06122,Ridgefield,172,75,1,0,2,5,3,109,138,125,2,90.6,8.0,1.4
2011-12,01160,Ritzville,35,25,0,1,2,6,1,20,40,30,0,75.0,25.0,0.0
2011-12,32416,Riverside,162,94,2,2,0,2,5,97,159,137,11,86.2,6.9,6.9
2011-12,17407,Riverview,231,65,1,4,4,3,4,71,225,208,1,92.4,7.1,0.4
2011-12,34401,Rochester,168,82,2,2,4,11,6,114,136,109,2,80.1,18.4,1.5
2011-12,38320,Rosalia,21,9,0,1,0,1,0,7,23,21,0,91.3,8.7,0.0
2011-12,13160,Royal,106,31,3,1,3,5,3,36,101,83,3,82.2,14.9,3.0
2011-12,28149,San Juan Island,82,22,1,1,1,3,2,27,77,68,1,88.3,10.4,1.3
2011-12,17001,Seattle,3287,1284,42,62,92,255,140,1346,3225,2505,129,77.7,18.3,4.0
2011-12,29101,Sedro-Woolley,320,101,0,4,4,1,8,177,244,225,2,92.2,7.0,0.8
2011-12,39119,Selah,297,287,4,4,8,17,14,309,275,212,16,77.1,17.1,5.8
2011-12,26070,Selkirk,34,11,0,0,0,2,0,18,27,25,0,92.6,7.4,0.0
2011-12,05323,Sequim,218,106,1,2,7,19,8,104,220,179,4,81.4,16.8,1.8
2011-12,23309,Shelton,422,186,1,5,13,49,35,172,436,311,22,71.3,23.6,5.0
2011-12,17412,Shoreline,832,216,5,10,10,28,23,284,764,672,16,88.0,9.9,2.1
2011-12,17404,Skykomish,7,5,0,0,0,0,0,8,4,4,0,100.0,0.0,0.0
2011-12,31201,Snohomish,764,258,3,3,3,36,33,224,798,697,23,87.3,9.8,2.9
2011-12,17410,Snoqualmie Valley,406,115,1,3,8,16,18,133,388,323,19,83.2,11.9,4.9
2011-12,13156,Soap Lake,35,23,0,0,0,0,0,44,14,14,0,100.0,0.0,0.0
2011-12,25118,South Bend,50,21,1,1,0,7,0,24,47,37,1,78.7,19.1,2.1
2011-12,18402,South Kitsap,813,251,6,15,14,42,33,309,755,608,37,80.5,14.6,4.9
2011-12,15206,South Whidbey,181,53,4,1,0,8,2,59,175,160,0,91.4,8.6,0.0
2011-12,32081,Spokane,2351,942,23,75,103,154,97,922,2371,1771,148,74.7,19.1,6.2
2011-12,22008,Sprague,10,9,0,0,0,0,0,10,9,9,0,100.0,0.0,0.0
2011-12,38322,St. John,26,9,0,0,0,0,0,9,26,26,0,100.0,0.0,0.0
2011-12,31401,Stanwood-Camano,461,150,4,8,14,24,22,144,467,378,17,80.9,15.4,3.6
2011-12,27001,Steilacoom Historical,194,99,0,1,4,15,5,96,197,170,2,86.3,12.7,1.0
2011-12,30303,Stevenson-Carson,89,36,0,0,6,4,2,37,88,72,4,81.8,13.6,4.5
2011-12,31311,Sultan,203,75,0,2,5,10,7,115,163,131,8,80.4,14.7,4.9
2011-12,33202,Summit Valley,0,0,0,0,0,0,0,0,0,0,0,n/a,n/a,n/a
2011-12,27320,Sumner,659,227,3,6,15,21,20,281,605,522,18,86.3,10.7,3.0
2011-12,39201,Sunnyside,421,146,12,15,11,33,51,94,473,334,17,70.6,25.8,3.6
2011-12,27010,Tacoma,2265,1254,37,59,126,290,193,1305,2214,1484,25,67.0,31.8,1.1
2011-12,14077,Taholah,12,10,0,0,0,0,5,5,17,12,0,70.6,29.4,0.0
2011-12,17409,Tahoma,601,162,0,5,7,21,11,188,575,513,18,89.2,7.7,3.1
2011-12,38265,Tekoa,28,5,0,1,0,0,0,9,24,23,0,95.8,4.2,0.0
2011-12,34402,Tenino,126,61,3,4,3,8,7,72,115,81,9,70.4,21.7,7.8
2011-12,19400,Thorp,9,6,0,0,0,0,0,7,8,8,0,100.0,0.0,0.0
2011-12,21237,Toledo,82,38,0,0,1,5,2,42,78,66,4,84.6,10.3,5.1
2011-12,24404,Tonasket,97,57,1,1,2,2,4,77,77,67,0,87.0,13.0,0.0
2011-12,39202,Toppenish,215,159,0,6,10,13,25,137,237,171,12,72.2,22.8,5.1
2011-12,36300,Touchet,32,7,0,0,0,0,0,15,24,23,1,95.8,0.0,4.2
2011-12,08130,Toutle Lake,50,20,0,0,0,0,4,18,52,46,2,88.5,7.7,3.8
2011-12,20400,Trout Lake,13,4,0,0,1,0,0,7,10,9,0,90.0,10.0,0.0
2011-12,17406,Tukwila,227,153,7,5,13,6,14,180,200,140,15,70.0,22.5,7.5
2011-12,34033,Tumwater,515,188,4,3,12,28,20,205,498,419,12,84.1,13.5,2.4
2011-12,27083,University Place,487,170,2,4,10,17,7,253,404,354,10,87.6,9.9,2.5
2011-12,33070,Valley,0,1,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
