SchoolYear,Dist,District,Beginning Grade 9 Students,Transferred In,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2010-11,17407,Riverview,153,25,0,1,3,5,4,46,132,116,3,87.9,9.8,2.3
2010-11,34401,Rochester,79,32,0,0,4,7,4,54,57,39,3,68.4,26.3,5.3
2010-11,38320,Rosalia,12,1,0,0,0,0,0,4,9,9,0,100.0,0.0,0.0
2010-11,13160,Royal,56,11,0,0,2,2,0,28,39,34,1,87.2,10.3,2.6
2010-11,28149,San Juan Island,49,11,0,0,3,1,1,17,43,37,1,86.0,11.6,2.3
2010-11,17001,Seattle,1886,541,24,40,52,107,107,774,1653,1244,79,75.3,20.0,4.8
2010-11,29101,Sedro-Woolley,194,42,0,1,3,4,6,103,133,118,1,88.7,10.5,0.8
2010-11,39119,Selah,168,119,0,6,6,6,7,126,161,122,14,75.8,15.5,8.7
2010-11,26070,Selkirk,16,3,0,0,0,0,0,4,15,15,0,100.0,0.0,0.0
2010-11,05323,Sequim,142,47,1,5,2,10,14,40,149,111,6,74.5,21.5,4.0
2010-11,23309,Shelton,228,51,1,3,12,27,18,82,197,122,14,61.9,31.0,7.1
2010-11,17412,Shoreline,477,83,1,9,7,22,6,141,419,362,12,86.4,10.7,2.9
2010-11,17404,Skykomish,6,3,0,0,1,0,1,4,5,3,0,60.0,40.0,0.0
2010-11,31201,Snohomish,443,107,1,7,5,16,21,135,415,351,14,84.6,12.0,3.4
2010-11,17410,Snoqualmie Valley,243,38,1,0,3,12,9,84,197,162,10,82.2,12.7,5.1
2010-11,13156,Soap Lake,25,15,0,0,0,0,0,24,16,16,0,100.0,0.0,0.0
2010-11,25118,South Bend,24,1,1,2,0,0,1,8,17,13,0,76.5,23.5,0.0
2010-11,18402,South Kitsap,486,100,2,2,22,20,27,151,435,340,22,78.2,16.8,5.1
2010-11,15206,South Whidbey,97,27,1,2,4,3,7,25,99,82,0,82.8,17.2,0.0
2010-11,32081,Spokane,1306,292,22,30,73,111,51,484,1114,801,26,71.9,25.8,2.3
2010-11,22008,Sprague,7,2,0,0,0,0,0,3,6,6,0,100.0,0.0,0.0
2010-11,38322,St. John,21,2,0,0,0,1,0,6,17,16,0,94.1,5.9,0.0
2010-11,31401,Stanwood-Camano,283,52,1,6,7,21,18,80,255,191,11,74.9,20.8,4.3
2010-11,27001,Steilacoom Historical,127,38,2,4,2,9,1,55,110,92,0,83.6,16.4,0.0
