SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,17415,Kent,893,198,11,11,18,49,25,174,917,772,31,84.2,12.4,3.4
2013-14,33212,Kettle Falls,32,10,0,0,1,1,1,10,32,27,2,84.4,9.4,6.3
2013-14,03052,Kiona-Benton City,61,8,0,2,1,5,5,10,59,46,0,78.0,22.0,0.0
2013-14,19403,Kittitas,27,6,0,0,1,5,0,2,31,25,0,80.6,19.4,0.0
2013-14,20402,Klickitat,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06101,La Center,41,22,0,2,3,0,0,7,56,50,1,89.3,8.9,1.8
2013-14,29311,La Conner,32,5,0,0,0,5,1,4,33,27,0,81.8,18.2,0.0
2013-14,38126,LaCrosse,9,1,0,0,0,9,0,1,9,0,0,0.0,100.0,0.0
2013-14,04129,Lake Chelan,99,17,6,1,4,2,3,42,74,57,1,77.0,21.6,1.4
2013-14,14097,Lake Quinault,12,1,0,0,1,4,0,0,13,8,0,61.5,38.5,0.0
2013-14,31004,Lake Stevens,262,29,1,0,3,10,2,24,267,248,3,92.9,6.0,1.1
2013-14,17937,Lake Washington Institute of Technology,66,9,0,0,0,12,15,0,75,9,39,12.0,36.0,52.0
2013-14,17414,Lake Washington,784,110,1,1,6,35,15,105,789,713,18,90.4,7.4,2.3
2013-14,31306,Lakewood,91,11,2,3,2,7,8,12,90,65,3,72.2,24.4,3.3
2013-14,32362,Liberty,16,2,0,0,0,0,0,2,16,15,1,93.8,0.0,6.3
2013-14,01158,Lind,11,0,0,1,0,0,1,0,11,9,0,81.8,18.2,0.0
2013-14,08122,Longview,278,45,0,4,9,12,24,68,255,187,19,73.3,19.2,7.5
2013-14,28144,Lopez,10,7,0,0,0,0,0,5,12,11,1,91.7,0.0,8.3
2013-14,20406,Lyle,14,6,0,0,0,1,2,9,11,7,1,63.6,27.3,9.1
2013-14,37504,Lynden,132,23,0,4,1,7,9,20,135,109,5,80.7,15.6,3.7
2013-14,39120,Mabton,26,7,4,1,0,0,1,12,21,13,2,61.9,28.6,9.5
2013-14,04019,Manson,21,3,0,0,1,1,0,2,22,20,0,90.9,9.1,0.0
2013-14,23311,Mary M Knight,11,0,0,0,0,0,0,1,10,10,0,100.0,0.0,0.0
2013-14,33207,Mary Walker,32,5,0,1,1,0,0,4,33,30,1,90.9,6.1,3.0
2013-14,31025,Marysville,445,35,0,3,15,32,28,62,418,321,19,76.8,18.7,4.5
2013-14,32354,Mead,397,55,1,4,9,11,9,48,404,359,11,88.9,8.4,2.7
2013-14,32326,Medical Lake,70,14,0,0,0,1,2,17,67,62,2,92.5,4.5,3.0
2013-14,17400,Mercer Island,200,33,0,2,2,4,4,20,213,201,0,94.4,5.6,0.0
2013-14,37505,Meridian,67,6,0,1,3,3,5,9,64,51,1,79.7,18.8,1.6
2013-14,24350,Methow Valley,25,9,0,0,0,1,1,4,30,28,0,93.3,6.7,0.0
2013-14,30031,Mill A,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31103,Monroe,210,15,1,3,4,16,7,32,193,152,10,78.8,16.1,5.2
2013-14,14066,Montesano,55,3,0,0,1,4,0,7,51,46,0,90.2,9.8,0.0
2013-14,21214,Morton,8,4,0,0,1,1,1,1,11,8,0,72.7,27.3,0.0
2013-14,13161,Moses Lake,220,91,4,12,17,30,17,42,269,181,8,67.3,29.7,3.0
2013-14,21206,Mossyrock,30,4,0,0,3,2,0,4,30,25,0,83.3,16.7,0.0
2013-14,39209,Mount Adams,31,4,2,0,2,1,2,2,33,25,1,75.8,21.2,3.0
2013-14,37507,Mount Baker,96,10,1,2,2,11,4,13,93,69,4,74.2,21.5,4.3
2013-14,29320,Mount Vernon,253,33,3,7,11,33,24,50,236,145,13,61.4,33.1,5.5
2013-14,31006,Mukilteo,511,79,3,3,15,20,30,77,513,434,8,84.6,13.8,1.6
2013-14,39003,Naches Valley,50,10,0,1,1,0,0,8,52,49,1,94.2,3.8,1.9
2013-14,21014,Napavine,31,1,0,0,1,0,1,1,31,29,0,93.5,6.5,0.0
2013-14,25155,Naselle-Grays River Valley,11,3,0,0,0,0,0,2,12,12,0,100.0,0.0,0.0
2013-14,26056,Newport,36,20,0,1,2,3,2,12,44,35,1,79.5,18.2,2.3
2013-14,32325,Nine Mile Falls,69,10,0,0,1,0,2,11,68,65,0,95.6,4.4,0.0
2013-14,37506,Nooksack Valley,56,6,1,1,2,4,5,7,55,41,1,74.5,23.6,1.8
2013-14,14064,North Beach,24,6,0,1,0,3,3,7,23,15,1,65.2,30.4,4.3
2013-14,11051,North Franklin,81,14,0,0,1,4,3,14,81,70,3,86.4,9.9,3.7
2013-14,18400,North Kitsap,267,37,0,2,7,23,16,33,271,216,7,79.7,17.7,2.6
2013-14,23403,North Mason,91,12,1,1,1,7,7,9,94,75,2,79.8,18.1,2.1
2013-14,34003,North Thurston,490,120,2,4,12,40,19,112,498,404,17,81.1,15.5,3.4
2013-14,33211,Northport,13,10,0,0,0,0,0,7,16,16,0,100.0,0.0,0.0
2013-14,17417,Northshore,813,88,2,1,3,32,11,106,795,727,19,91.4,6.2,2.4
2013-14,15201,Oak Harbor,211,62,0,2,2,15,6,63,210,174,11,82.9,11.9,5.2
2013-14,38324,Oakesdale,,,,,,,,,,,,n/a,n/a,n/a
2013-14,14400,Oakville,12,1,0,1,0,0,2,3,10,7,0,70.0,30.0,0.0
2013-14,25101,Ocean Beach,37,10,0,1,0,2,2,12,35,28,2,80.0,14.3,5.7
2013-14,14172,Ocosta,21,2,0,1,1,2,1,2,21,16,0,76.2,23.8,0.0
2013-14,22105,Odessa,10,0,0,0,0,0,0,0,10,10,0,100.0,0.0,0.0
2013-14,24105,Okanogan,31,6,1,1,0,1,3,4,33,27,0,81.8,18.2,0.0
2013-14,34111,Olympia,378,42,0,2,7,29,9,63,357,299,11,83.8,13.2,3.1
2013-14,24019,Omak,61,12,1,1,0,4,7,11,62,47,2,75.8,21.0,3.2
2013-14,21300,Onalaska,39,8,0,1,1,3,4,11,36,26,1,72.2,25.0,2.8
2013-14,28137,Orcas Island,19,3,0,0,0,0,0,5,17,17,0,100.0,0.0,0.0
2013-14,24410,Oroville,25,7,0,1,2,2,0,8,24,19,0,79.2,20.8,0.0
2013-14,27344,Orting,105,15,1,1,1,7,4,10,110,96,0,87.3,12.7,0.0
2013-14,01147,Othello,122,9,2,1,6,13,2,18,113,87,2,77.0,21.2,1.8
2013-14,38301,Palouse,7,2,0,0,0,1,0,1,8,7,0,87.5,12.5,0.0
2013-14,11001,Pasco,488,82,8,11,18,38,52,49,521,368,26,70.6,24.4,5.0
2013-14,24122,Pateros,7,7,0,0,0,1,0,4,10,8,1,80.0,10.0,10.0
2013-14,21301,Pe Ell,,,,,,,,,,,,n/a,n/a,n/a
2013-14,27401,Peninsula,366,50,2,1,7,28,17,45,371,308,8,83.0,14.8,2.2
2013-14,12110,Pomeroy,18,4,0,0,0,1,0,3,19,17,1,89.5,5.3,5.3
2013-14,05121,Port Angeles,137,21,0,1,3,16,11,17,141,103,7,73.0,22.0,5.0
2013-14,16050,Port Townsend,50,22,0,0,1,4,10,17,55,38,2,69.1,27.3,3.6
2013-14,36402,Prescott,5,14,0,0,0,0,0,9,10,10,0,100.0,0.0,0.0
2013-14,03116,Prosser,111,6,2,0,4,6,10,8,109,83,4,76.1,20.2,3.7
2013-14,38267,Pullman,82,17,0,0,2,3,0,17,82,77,0,93.9,6.1,0.0
2013-14,27003,Puyallup,826,76,9,7,20,34,12,86,816,714,20,87.5,10.0,2.5
2013-14,16048,Quilcene,10,3,0,0,0,0,0,3,10,8,2,80.0,0.0,20.0
2013-14,05402,Quillayute Valley,34,11,0,0,1,0,3,4,41,35,2,85.4,9.8,4.9
2013-14,13144,Quincy,102,7,2,3,7,8,4,10,99,73,2,73.7,24.2,2.0
2013-14,34307,Rainier,27,2,0,0,1,0,0,6,23,22,0,95.7,4.3,0.0
2013-14,25116,Raymond,23,4,0,1,1,0,0,6,21,18,1,85.7,9.5,4.8
2013-14,22009,Reardan-Edwall,24,6,0,1,0,1,0,2,28,25,1,89.3,7.1,3.6
2013-14,17403,Renton,498,129,11,13,18,33,31,67,560,428,26,76.4,18.9,4.6
2013-14,10309,Republic,17,6,0,1,0,1,1,5,18,14,1,77.8,16.7,5.6
2013-14,03400,Richland,450,64,3,0,5,22,23,59,455,374,28,82.2,11.6,6.2
2013-14,06122,Ridgefield,88,8,0,0,1,1,3,16,80,74,1,92.5,6.3,1.3
2013-14,01160,Ritzville,18,0,1,1,0,1,0,3,15,12,0,80.0,20.0,0.0
2013-14,32416,Riverside,69,12,0,1,2,5,4,15,66,49,5,74.2,18.2,7.6
2013-14,17407,Riverview,122,16,0,1,2,2,2,17,121,109,5,90.1,5.8,4.1
2013-14,34401,Rochester,62,10,0,0,1,2,1,14,58,52,2,89.7,6.9,3.4
2013-14,38320,Rosalia,10,2,0,0,0,1,0,1,11,9,1,81.8,9.1,9.1
2013-14,13160,Royal,56,8,2,1,3,3,3,12,52,40,0,76.9,23.1,0.0
2013-14,28149,San Juan Island,36,12,2,0,1,1,1,6,42,37,0,88.1,11.9,0.0
2013-14,17001,Seattle,1542,350,11,24,47,102,88,288,1604,1211,121,75.5,17.0,7.5
2013-14,29101,Sedro-Woolley,139,13,2,0,2,7,5,19,133,115,2,86.5,12.0,1.5
2013-14,39119,Selah,154,45,0,4,8,5,9,53,146,117,3,80.1,17.8,2.1
2013-14,26070,Selkirk,9,2,0,0,0,0,0,4,7,7,0,100.0,0.0,0.0
2013-14,05323,Sequim,120,21,1,3,3,7,7,26,115,93,1,80.9,18.3,0.9
2013-14,23309,Shelton,199,27,3,3,2,15,11,31,195,150,11,76.9,17.4,5.6
2013-14,17412,Shoreline,318,70,2,6,7,14,7,39,349,297,16,85.1,10.3,4.6
2013-14,17404,Skykomish,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31201,Snohomish,424,43,2,3,7,19,13,43,424,368,12,86.8,10.4,2.8
2013-14,17410,Snoqualmie Valley,216,27,1,1,7,8,4,37,206,176,9,85.4,10.2,4.4
2013-14,13156,Soap Lake,18,5,0,0,1,1,0,5,18,15,1,83.3,11.1,5.6
2013-14,25118,South Bend,18,1,1,0,2,1,0,1,18,14,0,77.8,22.2,0.0
2013-14,18402,South Kitsap,401,55,1,11,5,19,29,34,422,339,18,80.3,15.4,4.3
2013-14,15206,South Whidbey,74,7,1,0,2,5,1,13,68,57,2,83.8,13.2,2.9
2013-14,32081,Spokane,1013,159,19,26,57,55,29,139,1033,821,26,79.5,18.0,2.5
2013-14,22008,Sprague,,,,,,,,,,,,n/a,n/a,n/a
2013-14,38322,St. John,17,3,0,0,0,0,1,6,14,13,0,92.9,7.1,0.0
2013-14,31401,Stanwood-Camano,196,28,1,5,5,17,2,19,205,167,8,81.5,14.6,3.9
2013-14,27001,Steilacoom Historical,122,34,2,2,2,4,0,42,114,103,1,90.4,8.8,0.9
2013-14,30303,Stevenson-Carson,49,6,0,2,3,6,2,6,49,33,3,67.3,26.5,6.1
2013-14,31311,Sultan,84,8,0,0,1,6,6,14,78,59,6,75.6,16.7,7.7
2013-14,27320,Sumner,305,60,0,2,5,23,13,63,302,242,17,80.1,14.2,5.6
2013-14,39201,Sunnyside,55,181,1,0,8,18,8,22,214,179,0,83.6,16.4,0.0
