SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2013-14,11001,Pasco,777,134,18,18,29,61,73,81,830,591,40,71.2,24.0,4.8
2013-14,24122,Pateros,12,7,0,0,0,1,0,5,14,12,1,85.7,7.1,7.1
2013-14,21301,Pe Ell,,,,,,,,,,,,n/a,n/a,n/a
2013-14,27401,Peninsula,210,26,0,3,8,19,15,27,209,157,7,75.1,21.5,3.3
2013-14,12110,Pomeroy,13,3,0,0,0,2,0,3,13,10,1,76.9,15.4,7.7
2013-14,05121,Port Angeles,170,35,1,3,7,27,18,27,178,113,9,63.5,31.5,5.1
2013-14,16050,Port Townsend,43,14,0,0,1,4,13,9,48,28,2,58.3,37.5,4.2
2013-14,36402,Prescott,18,11,0,0,0,0,0,6,23,23,0,100.0,0.0,0.0
2013-14,03116,Prosser,132,9,2,0,6,7,14,12,129,96,4,74.4,22.5,3.1
2013-14,38267,Pullman,54,10,0,0,2,1,0,16,48,44,1,91.7,6.3,2.1
2013-14,27003,Puyallup,611,58,6,15,32,44,19,68,601,461,24,76.7,19.3,4.0
2013-14,16048,Quilcene,8,1,0,0,0,0,0,1,8,7,1,87.5,0.0,12.5
2013-14,05402,Quillayute Valley,43,14,0,0,1,5,2,9,48,35,5,72.9,16.7,10.4
2013-14,13144,Quincy,162,15,3,4,9,14,4,11,166,128,4,77.1,20.5,2.4
2013-14,34307,Rainier,30,4,0,0,1,1,0,6,28,26,0,92.9,7.1,0.0
2013-14,25116,Raymond,30,1,0,1,1,0,1,5,26,23,0,88.5,11.5,0.0
2013-14,22009,Reardan-Edwall,23,1,0,0,0,2,0,1,23,21,0,91.3,8.7,0.0
2013-14,17403,Renton,574,160,14,16,32,38,41,88,646,470,35,72.8,21.8,5.4
2013-14,10309,Republic,21,3,0,1,0,0,2,6,18,14,1,77.8,16.7,5.6
2013-14,03400,Richland,279,49,1,1,7,26,28,50,278,191,24,68.7,22.7,8.6
2013-14,06122,Ridgefield,59,4,0,0,1,0,2,15,48,44,1,91.7,6.3,2.1
2013-14,01160,Ritzville,18,1,0,0,1,2,0,1,18,15,0,83.3,16.7,0.0
2013-14,32416,Riverside,83,10,2,2,2,5,6,12,81,61,3,75.3,21.0,3.7
2013-14,17407,Riverview,46,4,1,1,2,1,0,7,43,34,4,79.1,11.6,9.3
2013-14,34401,Rochester,70,5,0,1,1,3,2,13,62,52,3,83.9,11.3,4.8
2013-14,38320,Rosalia,9,1,0,0,0,1,0,0,10,8,1,80.0,10.0,10.0
2013-14,13160,Royal,97,12,3,2,5,3,5,17,92,74,0,80.4,19.6,0.0
2013-14,28149,San Juan Island,29,4,2,0,0,0,4,5,28,22,0,78.6,21.4,0.0
2013-14,17001,Seattle,1584,345,9,27,56,125,117,240,1689,1188,167,70.3,19.8,9.9
2013-14,29101,Sedro-Woolley,145,20,2,1,3,9,8,20,145,119,3,82.1,15.9,2.1
2013-14,39119,Selah,150,31,1,2,9,10,13,44,137,98,4,71.5,25.5,2.9
2013-14,26070,Selkirk,7,2,0,0,0,0,0,1,8,8,0,100.0,0.0,0.0
2013-14,05323,Sequim,122,22,1,3,4,5,7,32,112,91,1,81.3,17.9,0.9
2013-14,23309,Shelton,239,31,4,6,8,18,15,38,232,166,15,71.6,22.0,6.5
2013-14,17412,Shoreline,194,72,2,4,6,12,10,32,234,183,17,78.2,14.5,7.3
2013-14,17404,Skykomish,,,,,,,,,,,,n/a,n/a,n/a
2013-14,31201,Snohomish,213,28,2,5,4,15,16,33,208,155,11,74.5,20.2,5.3
2013-14,17410,Snoqualmie Valley,106,13,1,1,8,7,7,17,102,70,8,68.6,23.5,7.8
2013-14,13156,Soap Lake,46,7,0,1,2,2,2,6,47,38,2,80.9,14.9,4.3
2013-14,25118,South Bend,25,2,1,0,3,1,1,1,26,20,0,76.9,23.1,0.0
2013-14,18402,South Kitsap,347,48,2,9,5,18,38,35,360,263,25,73.1,20.0,6.9
2013-14,15206,South Whidbey,43,7,0,0,0,4,4,6,44,34,2,77.3,18.2,4.5
2013-14,32081,Spokane,1180,194,18,40,86,86,48,141,1233,926,29,75.1,22.5,2.4
2013-14,22008,Sprague,,,,,,,,,,,,n/a,n/a,n/a
2013-14,38322,St. John,17,1,0,0,0,0,1,6,12,11,0,91.7,8.3,0.0
2013-14,31401,Stanwood-Camano,133,19,1,2,6,16,3,11,141,105,8,74.5,19.9,5.7
2013-14,27001,Steilacoom Historical,50,12,1,1,2,2,1,14,48,40,1,83.3,14.6,2.1
2013-14,30303,Stevenson-Carson,42,7,0,4,1,5,3,6,43,28,2,65.1,30.2,4.7
2013-14,31311,Sultan,97,10,0,1,2,11,7,10,97,67,9,69.1,21.6,9.3
2013-14,27320,Sumner,276,40,0,2,8,21,19,42,274,209,15,76.3,18.2,5.5
2013-14,39201,Sunnyside,117,332,2,1,9,27,14,30,419,365,1,87.1,12.6,0.2
2013-14,27010,Tacoma,1181,188,11,33,80,133,55,211,1158,812,34,70.1,26.9,2.9
2013-14,14077,Taholah,17,0,0,0,0,5,1,0,17,11,0,64.7,35.3,0.0
2013-14,17409,Tahoma,109,13,1,3,4,7,3,19,103,82,3,79.6,17.5,2.9
2013-14,38265,Tekoa,7,3,0,1,1,0,0,4,6,4,0,66.7,33.3,0.0
2013-14,34402,Tenino,42,5,0,1,4,0,3,6,41,31,2,75.6,19.5,4.9
2013-14,19400,Thorp,,,,,,,,,,,,n/a,n/a,n/a
2013-14,21237,Toledo,28,5,0,0,0,1,0,1,32,30,1,93.8,3.1,3.1
2013-14,24404,Tonasket,61,9,1,2,2,1,3,18,52,42,1,80.8,17.3,1.9
2013-14,39202,Toppenish,252,99,5,4,19,23,30,19,332,183,68,55.1,24.4,20.5
2013-14,36300,Touchet,12,1,0,0,1,0,0,1,12,11,0,91.7,8.3,0.0
2013-14,08130,Toutle Lake,25,2,0,0,1,3,1,2,25,20,0,80.0,20.0,0.0
2013-14,20400,Trout Lake,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2013-14,17406,Tukwila,169,79,5,9,16,24,15,32,216,129,18,59.7,31.9,8.3
2013-14,34033,Tumwater,169,27,1,1,5,17,15,22,174,129,6,74.1,22.4,3.4
2013-14,27083,University Place,160,24,0,3,7,18,2,32,152,112,10,73.7,19.7,6.6
2013-14,33070,Valley,,,,,,,,,,,,n/a,n/a,n/a
2013-14,06037,Vancouver,929,219,3,15,64,100,95,196,952,622,53,65.3,29.1,5.6
2013-14,17402,Vashon Island,29,0,0,1,1,1,4,1,28,20,1,71.4,25.0,3.6
2013-14,35200,Wahkiakum,29,2,0,1,0,2,1,5,26,19,3,73.1,15.4,11.5
2013-14,13073,Wahluke,132,16,2,1,5,18,11,8,140,94,9,67.1,26.4,6.4
2013-14,36401,Waitsburg,11,1,0,0,0,0,0,0,12,12,0,100.0,0.0,0.0
2013-14,36140,Walla Walla,344,57,0,3,5,22,38,65,336,246,22,73.2,20.2,6.5
2013-14,39207,Wapato,213,36,1,7,11,19,10,24,225,174,3,77.3,21.3,1.3
2013-14,13146,Warden,51,9,1,2,3,3,3,5,55,43,0,78.2,21.8,0.0
