SchoolYear,Dist,District,Began Grade 9 in Washington,Transferred Into Washington,Dropouts Year 1,Dropouts Year 2,Dropouts Year 3,Dropouts Year 4,Dropouts Year 5,Transferred Out,Adjusted Cohort,Graduates,Continuing,Adjusted 5-Year Cohort Graduation Rate,Cohort dropout rate,Continuing Rate
2012-13,23403,North Mason,26,5,0,0,0,2,0,4,27,24,1,88.9,7.4,3.7
2012-13,25200,North River,1,0,0,0,0,1,0,0,1,0,0,0.0,100.0,0.0
2012-13,34003,North Thurston Public Schools,105,23,0,4,3,11,13,16,112,70,11,62.5,27.7,9.8
2012-13,33211,Northport,3,1,0,0,0,1,0,1,3,2,0,66.7,33.3,0.0
2012-13,17417,Northshore,204,10,0,0,4,15,5,26,188,138,26,73.4,12.8,13.8
2012-13,15201,Oak Harbor,33,22,0,0,1,0,3,12,43,27,12,62.8,9.3,27.9
2012-13,38324,Oakesdale,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,14400,Oakville,2,1,0,0,0,1,0,0,3,2,0,66.7,33.3,0.0
2012-13,25101,Ocean Beach,8,6,0,1,3,0,2,2,12,6,0,50.0,50.0,0.0
2012-13,14172,Ocosta,4,2,0,1,0,1,1,1,5,2,0,40.0,60.0,0.0
2012-13,22105,Odessa,1,1,0,0,0,0,0,1,1,0,1,0.0,0.0,100.0
2012-13,34974,Office of the Governor (Sch for Blind),8,3,0,0,0,0,0,1,10,10,0,100.0,0.0,0.0
2012-13,24105,Okanogan,12,0,0,0,0,1,2,2,10,6,1,60.0,30.0,10.0
2012-13,34111,Olympia,76,8,0,1,1,8,4,12,72,49,9,68.1,19.4,12.5
2012-13,24019,Omak,17,1,0,0,2,2,1,1,17,11,1,64.7,29.4,5.9
2012-13,21300,Onalaska,6,1,0,2,0,1,0,1,6,2,1,33.3,50.0,16.7
2012-13,28137,Orcas Island,4,0,0,0,0,1,0,0,4,3,0,75.0,25.0,0.0
2012-13,10065,Orient,1,0,0,0,0,0,0,1,0,0,0,n/a,n/a,n/a
2012-13,24410,Oroville,12,3,1,0,1,0,3,4,11,6,0,54.5,45.5,0.0
2012-13,27344,Orting,20,3,0,0,0,0,2,1,22,18,2,81.8,9.1,9.1
2012-13,01147,Othello,32,6,0,1,4,10,0,6,32,16,1,50.0,46.9,3.1
2012-13,38301,Palouse,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,11001,Pasco,91,14,5,3,3,11,12,6,99,53,12,53.5,34.3,12.1
2012-13,24122,Pateros,2,0,0,0,0,0,0,2,0,0,0,n/a,n/a,n/a
2012-13,21301,Pe Ell,1,0,0,0,0,0,0,0,1,1,0,100.0,0.0,0.0
2012-13,27401,Peninsula,79,10,1,4,6,7,7,12,77,41,11,53.2,32.5,14.3
2012-13,12110,Pomeroy,3,0,0,0,0,0,0,0,3,3,0,100.0,0.0,0.0
2012-13,05121,Port Angeles,34,14,0,0,7,6,1,7,41,23,4,56.1,34.1,9.8
2012-13,16050,Port Townsend,9,5,0,0,1,1,1,3,11,8,0,72.7,27.3,0.0
2012-13,36402,Prescott,1,0,0,0,0,0,0,0,1,0,1,0.0,0.0,100.0
2012-13,03116,Prosser,23,8,1,1,4,1,1,0,31,13,10,41.9,25.8,32.3
2012-13,38267,Pullman,18,1,0,0,0,1,0,3,16,14,1,87.5,6.3,6.3
2012-13,27003,Puyallup,183,47,1,2,7,14,5,16,214,164,21,76.6,13.6,9.8
2012-13,16048,Quilcene,1,2,0,0,0,0,0,1,2,2,0,100.0,0.0,0.0
